School Code,School Name,Address,Pincode,Block Code,District Code
31367,"UTKRAMIT MADHYAMIK SCHOOL MUKTAPUR, GORADIH, BHAGALPUR",,,1329,31
31368,"UTKRAMIT MADHYAMIK SCHOOL RAMNAGAR, ISMAILPUR, BHAGALPUR",,,1329,31
31369,"U M SCH MOTI TOLA, ISMAILPUR, BHAGALPUR",,,1329,31
31370,"UTKRAMIT MADHYAMIK SCHOOL AULIYAWAD, BIHPUR, BHAGALPUR",,,1329,31
31371,"UTKRAMIT MADHYAMIK SCHOOL KASHIL, GORADIH, BHAGALPUR",,,1329,31
31373,"UTKRAMIT MADHYAMIK SCHOOL PASURAMPUR, PIRPATI, BHAGALPUR",,,1329,31
31374,"UTKRAMIT MADHYAMIK SCHOOL DIMHA, GOPALPUR, BHAGALPUR",,,1329,31
31375,"U.M.S. LOKMANPUR, KHARIK, BHAGALPUR",,,1329,31
31377,"U.M.S. SHALEMPUR SAINI, KAHALGAON, BHAGALPUR",,,1329,31
31378,"U.M.S. TIRASHI, GOPALPUR, BHAGALPUR",,,1329,31
31379,"U.M.S. VIRBNNA, NARAYANPUR, BHAGALPUR",,,1329,31
31380,UTKARMIT HIGHER SECONDRY SCHOOL MIRJAPUR NARAYANPUR,,,1329,31
31381,"U.M.S. ENGLISH, SABOUR, BHAGALPUR",,,1329,31
31382,"U.M.S. BASKOLA KHALGOUN, BHAGALPUR",,,1329,31
31383,"U.M.S. MADHUVAN TOLA, PIRPAINTI, BHAGALPUR",,,1329,31
31384,U.H.S.KANJHUYA  NATHNAGAR,,,1329,31
31385,UTKARMIT HIGHER SCHOOL DUDHAILA NARAYANPUR,,,1329,31
31386,"U.M.S. KRISHANDASPUR, KAHALGAON, BHAGALPUR",,,1329,31
31387,"U.M.S. ISMAILPUR, BHAGALPUR",,,1329,31
31388,"U.M.S. LAGMAHAT, KAHALGAON, BHAGALPUR",,,1329,31
31389,"U.M.S. TELGHI BALAK, KHARIK, BHAGALPUR",,,1329,31
31391,U.M.S.SRINAGAR,,,1329,31
31392,"U.M.S. ROSHANPUR,BHAGALPUR",,,1329,31
31393,"U.M.S. MATHURAPUR, NATHNAGAR, BHAGALPUR",,,1329,31
31394,"U.M.S. DHRUVGANJ, KHARIK, BHAGALPUR",,,1329,31
31395,"U.M.S. BALAHA, NARAYANPUR, BHAGALPUR",,,1329,31
31396,"U.M.S. KHAIRPUR, KHARIK, BHAGALPUR",,,1329,31
31397,"U.M.S. DHANPALTOLA, PIRPAINTI, BHAGALPUR",,,1329,31
31399,"U.M.S TELWARA,SANHAULA,BHAGALPUR",,,1329,31
31402,U.M.S.DHAURI,,,1329,31
31405,"U.M.S. AMMAPALI PIRPAITI, BHAGALPUR",,,1329,31
31406,"U.M.S. RAMASHI, SANHAULA, BHAGALPUR",,,1329,31
31407,"U.M.S. PURAINI, JAGDISHPUR, BHAGALPUR",,,1329,31
31408,"U.M.S. AGARPUR, BIHPUR, BHAGALPUR",,,1329,31
31409,U.H. S.MAKANDPUR SHKUD,,,1329,31
31501,HIGH SCHOOL HAZIPUR BHAGALPUR,,,1329,31
31502,"RAMREKH TIWARI H/S BAKHARPUR PIRPANTI, BHAGALPUR",,,1329,31
31503,"NUNUWATI MAYA GIRLS H/S SINGHIYA MAKANDPUR, BHAGALPUR",,,1329,31
31504,"SRI BHAGWAT SINGH H/S PANCHRUKHI BAZAR, BHAGALPUR",,,1329,31
31505,"HIGH SCHOOL BAHADURPUR, BHAGALPUR",,,1329,31
31506,"N K SINGH BHAGWATI DEVI GIRLS H/S BHALSAR, BHAGALPUR",,,1329,31
31507,"MAHRAJA H/S SADIPUR, BHAGALPUR",,,1329,31
31508,"SRI CHANDRADAYAL THAKUR GIRLS'S H/S SANHOULA, BHAGALPUR",,,1329,31
31509,TILKA MANJHI GIRL'S H/S BHAGALPUR,,,1329,31
31510,VISHWA VIDYALAYA BAL NIKETAN BHAGALPUR,,,1329,31
31511,"PRABHU NARAYAN RABINDRA H/S AVARASIDPUR, BHAGALPUR",,,1329,31
31514,"KANYA UCHCH VIDYALAYA MANOHARPUR NATHNAGAR, BHAGALPUR",,,1329,31
31515,"SINGHU MANDAL GIRL'S H/S GHOGHA, BHAGALPUR",,,1329,31
31516,"SANT VINOBA H/S TINTANGA DIARA, BHAGALPUR",,,1329,31
31518,"SATYA NARAYAN H/S POTHIA, BHAGALPUR",,,1329,31
31519,"BALIKA HIGH SCHOOL TELGHI, BHAGALPUR",,,1329,31
32001,GOVT HIGH SCHOOL JETHOUR BANKA,,,1345,32
32002,"G N HIGH SCHOOL PIPRABHAG WATCHAK, BANKA",,,1345,32
32003,"HIGH SCHOOL DOMOKUMARPUR, BANKA",,,1345,32
32004,"PROJECT GIRLS HIGH SCHOOL CHANDAN, BANKA",,,1345,32
32005,"S N J N HIGH SCHOOL BELHAR, BANKA",,,1345,32
32006,HIGH SCHOOL ABHYUDAY NAGAR BANKA,,,1345,32
32007,"S S S K HIGH SCHOOL KURMADIH, BANKA",,,1345,32
32008,HIGH SCHOOL ATHMAHA BANKA,,,1345,32
32010,"HIGH SCHOOL BATSAR, BANKA",,,1345,32
32011,"R R HIGH SCHOOL PRATAPPUR, BANKA",,,1345,32
32012,"HIGH SCHOOL DHORAIYA, BANKA",,,1345,32
32013,"ANAND MARGA HIGH SCHOOL ANANDPUR, BANKA",,,1345,32
32014,HIGH SCHOOL SINGHNAN BANKA,,,1345,32
32015,"HIGH SCHOOL AMHARA KOTWALI, BANKA",,,1345,32
32016,"HIGH SCHOOL LAUGAIN AMARPUR, BANKA",,,1345,32
32017,"R B R HIGH SCHOOL PATHRA, BANKA",,,1345,32
32018,"HIGH SCHOOL BABHANGAMA, BANKA",,,1345,32
32019,"ANGYAVIDYA BHAWAN HIGH SCHOOL KASBA, BANKA",,,1345,32
32020,"NIRMALA GIRLS HIGH SCHOOL HARIMOHRA, BANKA",,,1345,32
32021,M D N HIGH SCHOOL DUMRAMA BANKA,,,1345,32
32022,"AZAD HIGH SCHOOL BISHANPUR, BANKA",,,1345,32
32023,"S G G HIGH SCHOOL BISHWASPUR, BANKA",,,1345,32
32024,"S S B S M G H/S SUIYAGHUTHIA, BANKA",,,1345,32
32025,HIGH SCHOOL BHARKO BANKA,,,1345,32
32026,"MADITA VIDYARTHI H/S BHARATSHILA, BANKA",,,1345,32
32027,ADARSH H/S PONKARIGARHI BANKA,,,1345,32
32028,M R D HIGH SCHOOL BANKA,,,1345,32
32029,C N D HIGH SCHOOL BOUNSI BANKA,,,1345,32
32030,"S L G P A H/S PATWA SRIPATHAR, BANKA",,,1345,32
32031,S N S HIGH SCHOOL MOHANPUR BANKA,,,1345,32
32032,"GIRLS HIGH SCHOOL KADRACHAK, BANKA",,,1345,32
32033,B N JHA HIGH SCHOOL KAMALPUR BANKA,,,1345,32
32034,"RAJPUR HIGH SCHOOL RAJPUR, BANKA",,,1345,32
32035,ADARSH BALIKA H/S AMARPUR BANKA,,,1345,32
32036,"HIGH SCHOOL BELDIHA, BANKA",,,1345,32
32037,"J P S HIGH SCHOOL GURUDWAR, BANKA",,,1345,32
32038,"S C C HIGH SCHOOL JABRA, BANKA",,,1345,32
32039,"DR HARIHAR CHOUDHARY HIGH SCHOOL BARAHAT, BANKA",,,1345,32
32040,"S S HIGH SCHOOL PANJWARA, BANKA",,,1345,32
32041,"H/S BALADEO ITAHARI FULLIDUMAR, BANKA",,,1345,32
32042,"CHANVE HIGH SCHOOL MANIYARPUR, BANKA",,,1345,32
32043,"HIGH SCHOOL MAHADEOPUR, BANKA",,,1345,32
32044,"A S S PROJECT GIRLS H/S KHARHARA, BANKA",,,1345,32
32045,R M K INTER SCHOOL BANKA,,,1345,32
32046,"RASHTRIYA HIGH SCHOOL DHOUNI, BANKA",,,1345,32
32047,"HIGH SCHOOL SAHABGANJ, BANKA",,,1345,32
32048,"HIGH SCHOOL UPRAMA, BANKA",,,1345,32
32049,"A K HIGH SCHOOL PARARIA, BANKA",,,1345,32
32050,"L M C K HIGH SCHOOL KHAIRA, BANKA",,,1345,32
32052,HIGH SCHOOL KHESAR BANKA,,,1345,32
32053,"SHRI DURGA HIGH SCHOOL SHAKTI NAGAR, BANKA",,,1345,32
32055,HIGH SCHOOL SALEMPUR BANKA,,,1345,32
32056,"C M S HIGH SCHOOL SHAHPUR, BANKA",,,1345,32
32057,S U V SARVODAY NAGAR BANKA,,,1345,32
32058,"RAJAT JAYANTI HIGH SCHOOL JOTHA, BANKA",,,1345,32
32059,"MLM NLM H/S CHANGERI MIRZAPUR, BANKA",,,1345,32
32060,"D A A HIGH SCHOOL SHAMBHUGANJ, BANKA",,,1345,32
32061,KAILASH MISHRA H/S JAIPUR BANKA,,,1345,32
32062,"HIGH SCHOOL KATORIA, BANKA",,,1345,32
32063,"PROJECT GIRLS HIGH SCHOOL KATORIA, BANKA",,,1345,32
32064,S G HIGH SCHOOL SABALPUR BANKA,,,1345,32
32065,LARAN H/S KATHBANGAON BABURA BANKA,,,1345,32
32066,"HIGH SCHOOL MARHIANATH, BANKA",,,1345,32
32067,"THAKUR RUDRESHWARI PD S H/S KAKWARA, BANKA",,,1345,32
32068,"SARVODAY HIGH SCHOOL GULNI KUSHAHA, BANKA",,,1345,32
32069,"ANUP DEVI GIRLS H/S KASBA, BANKA",,,1345,32
32070,S S GIRLS HIGH SCHOOL BANKA,,,1345,32
32071,M M K G HIGH SCHOOL CHANDAN BANKA,,,1345,32
32072,"TRIBHUWAN ACADEMY LAHORIAPAIR, BANKA",,,1345,32
32073,"HIGH SCHOOL NAWADA BAZAR, BANKA",,,1345,32
32074,"L N D BALIKA H S BAUNSI, BANKA",,,1345,32
32075,"PORJ BALIKA H S LAKHPURA, BANKA",,,1345,32
32076,GOVT AMBEDKAR GIRLS RES HIGH SCHOOL BANKA,,,1345,32
32301,"UTKRAMIT H S BHADARIA AMARPUR, BANKA",,,1345,32
32302,"UTKRAMIT H S RAJGHAT PARMANANDPUR SHAMBHUGANJ, BANKA",,,1345,32
32303,"UTKRAMIT M S SAHARNA BHURNA BARAHAAT, BANKA",,,1345,32
32304,"UTKRAMIT M S ASUDHA MUKUNDA CHANDAN, BANKA",,,1345,32
32305,"UTKRAMIT M S NAGEL BAHORANA BELHAR, BANKA",,,1345,32
32306,"UTKRAMIT M S BHATUACHAK SIJHAT BALIYAS, BANKA",,,1345,32
32307,"UTKRAMIT M S MANJHAGAON MANJHAGAONDARPA, BANKA",,,1345,32
32308,"UTKRAMIT M S VISHANPUR SANGA BAUSI, BANKA",,,1345,32
32309,"UTKRAMIT M S BHORSAR BHELVA KARORIYA, BANKA",,,1345,32
32310,"UTKRAMIT M S SURIHARI AMARPUR, BANKA",,,1345,32
32311,"UPGRAEDED M S KUSUMJORI CHANDAN, BANKA",,,1345,32
32312,"UTKRAMIT M S HATIYADADHA BELHAR, BANKA",,,1345,32
32313,"UPGRAEDED M S JHARKHA DHORAIYA, BANKA",,,1345,32
32314,"NAV UTTKRAMIT H S CHAKMUNIA, BANKA",,,1345,32
32315,"NAV UTTKRAMIT H S KAIRI BAUNSI, BANKA",,,1345,32
32316,"NAV UTTKRAMIT H S BANK, BANKA",,,1345,32
32317,"NAV UTTKRAMIT H S PATHADDA, BANKA",,,1345,32
32318,"UTKRAMIT MADHYAMIK SCHOOL HASIYA, BANKA",,,1345,32
32319,"UTKRAMIT MADHYAMIK SCHOOL BHAVAN, BANKA",,,1345,32
32320,"UTKRAMIT MADHYAMIK SCHOOL KORIYA, BANKA",,,1345,32
32321,"UTKRAMIT MADHYAMIK SCHOOL KENDWAR, BANKA",,,1345,32
32322,"UTKRAMIT MADHYAMIK SCHOOL PHAGA, BANKA",,,1345,32
32323,"UTKRAMIT MADHYAMIK SCHOOL MADARI, BANKA",,,1345,32
32324,"UTKRAMIT MADHYAMIK SCHOOL MOCHANMA, BANKA",,,1345,32
32325,"UTKRAMIT MADHYAMIK SCHOOL JAMDAHA, BANKA",,,1345,32
32326,"UTKRAMIT MADHYAMIK SCHOOL UPAR CHAK MARHDIYA, BANKA",,,1345,32
32327,"UTKRAMIT MADHYAMIK SCHOOL DHEVERMOH, BANKA",,,1345,32
32328,"UTKRAMIT MADHYAMIK SCHOOL LILA WARAN, BANKA",,,1345,32
32329,"UTKRAMIT MADHYAMIK SCHOOL KERWAR, BANKA",,,1345,32
32330,"UTKRAMIT MADHYAMIK SCHOOL BURHAWA BATHAN, BANKA",,,1345,32
32331,"UTKRAMIT MADHYAMIK SCHOOL DARSHNIYA, BANKA",,,1345,32
32332,"UTKRAMIT MADHYAMIK SCHOOL BOUNKA, BANKA",,,1345,32
32333,"UTKRAMIT MADHYAMIK SCHOOL CHARIYA, BANKA",,,1345,32
32334,"UTKRAMIT MADHYAMIK SCHOOL AMJORA, BANKA",,,1345,32
32335,"UTKRAMIT MADHYAMIK SCHOOL FULHARA, CHANDAN, BANKA",,,1345,32
32336,"UTKRAMIT M S BHORA BAZAR, CHANDAN, BANKA",,,1345,32
32337,"UTKRAMIT MADHYAMIK SCHOOL TENGARA, BELHAR, BANKA",,,1345,32
32338,"UTKRAMIT M S BELA BIJHARA, BELHAR, BANKA",,,1345,32
32339,"PROJ UTKRAMIT M S MAHUWA, BARAHAAT, BANKA",,,1345,32
32340,"UTKRAMIT H S KEDIA INARAWARAN, FULLIDUMAR, BANKA",,,1345,32
32341,"PROJ UTKRAMIT MADHYAMIK SCHOOL DHAWA KANYA, FULLIDUMAR, BANKA",,,1345,32
32342,"PROJ UTKRAMIT MADHYAMIK SCHOOL BABHANGAMA, BAUSI, BANKA",,,1345,32
32343,"PROJ UTKRAMIT M S ALIPUR DHANIA, RAJAUN, BANKA",,,1345,32
32344,"PROJ UTKRAMIT MADHYAMIK SCHOOL AMARPUR, BANKA",,,1345,32
32345,"UTKRAMIT MADHYAMIK SCHOOL LASKARI, RAJAUN, BANKA",,,1345,32
32346,"UTKRAMIT MADHYAMIK SCHOOL SRINAGAR, BELHAR, BANKA",,,1345,32
32347,"PROJ UTKRAMIT M S SAADPUR, FULLIDUMAR, BANKA",,,1345,32
32348,"PROJ UTKRAMIT M S MAINMA, AMARPUR, BANKA",,,1345,32
32349,"UTKRAMIT M SCH ASSI MAKAITA,DHORAIYA, BANKA",,,1345,32
32350,"UTKRAMIT M S DHANKUDIA, FULLIDUMAR, BANKA",,,1345,32
32351,"UTKRAMIT MADHYAMIK SCHOOL CHANDADIH, DHIRIEA, BANKA",,,1345,32
32352,"UTKRAMIT MADHYAMIK SCHOOL INARAWRAN, KATORIA, BANKA",,,1345,32
32353,"UTKRAMIT M S GARAIBPUR (URDU), AMARPUR, BANKA",,,1345,32
32354,"PROJ UTKRAMIT M S JHAPANIA, BAUSI, BANKA",,,1345,32
32355,"NEW UPGRADED HIGH SCHOOL CHHATAKURUM,KATORIA, BANKA",,,1345,32
32356,"UTKRAMIT MADHYAMIK SCHOOL MATHURAPUR, DHOURIA, BANKA",,,1345,32
32357,"UTKRAMIT MADHYAMIK SCHOOL AHIRO, BANKA",,,1345,32
32358,"UTKRAMIT MADHYAMIK SCHOOL CHALNA, BANKA",,,1345,32
32359,"UTKRAMIT MADHYAMIK SCHOOL TAHIRPUR, BANKA",,,1345,32
32360,"UTKRAMIT MADHYAMIK SCHOOL KURMA, BANKA",,,1345,32
32361,"UTKRAMIT MADHYAMIK SCHOOL SAGUNIA (URDU), BANKA",,,1345,32
32362,"UTKRAMIT MADHYAMIK SCHOOL LILAVARAN, BANKA",,,1345,32
32363,"UTKRAMIT MADHYAMIK SCHOOL GOKULA, BANKA",,,1345,32
32364,"UTKRAMIT MADHYAMIK SCHOOL FATIAPATHAR, BANKA",,,1345,32
32365,"UTKRAM1T MADHYAMIK SCHOOL KOLBUGURG, BANKA",,,1345,32
32366,"UTKRAMIT MADHYAMIK SCHOOL DHAYHARNA MAHGAMA, BANKA",,,1345,32
32367,"UTKRAMIT MADHYAMIK SCHOOL MORAMA BANGAON, BANKA",,,1345,32
32368,"UTKRAMIT MADHYAM1K SCHOOL S1LJORI, BANKA",,,1345,32
32369,"UTKRAMIT MADHYAMIK SCHOOL BASBERWA, BANKA",,,1345,32
32370,"UTKRAMIT MADHYAMIK SCHOOL VARSABAD, BANKA",,,1345,32
32371,"UTKRAMIT MADHYAMIK SCHOOL TAPPADIH, BANKA",,,1345,32
32501,"BALIKA UCHCHA VIDYALAYA KHESAR, BANKA",,,1345,32
32502,"SHRI BISHNUDEO KAPRI HIGH SCHOOL KHAJURI, BANKA",,,1345,32
32503,KANYA UCHHA VIDYALAYA DUMRAMA BANKA,,,1345,32
32504,"B D B H T G H/S DARPA DAMODARPUR, BANKA",,,1345,32
32505,"S B M HIGH SCHOOL BAMDEO BAZAR, BANKA",,,1345,32
32506,"GIRL'S HIGH SCHOOL RANYODHA, BANKA",,,1345,32
32507,"GULABI MAHAT HIGH SCHOOL BALIA MAHARA KHAJUA, BANKA",,,1345,32
32508,"SRI G P JHA GIRL'S HIGH SCHOOL SINGHNAN, BANKA",,,1345,32
32509,"GURU DUKH MOCHAN JANARDAN MANDAL H/S TELIA, BANKA",,,1345,32
32510,"CHANDRA SHEKHAR SINGH ADIWASI H/S SAHU POKHAR, BANKA",,,1345,32
32511,"P N S HIGH SCHOOL TELIA LOUGAIN, BANKA",,,1345,32
32512,"ABADH BIHARI PANDIT HIGH SCHOOL JILEBIA MORE, BANKA",,,1345,32
32513,"HARIJAN ADIWASI HIGH SCHOOL GORA, BANKA",,,1345,32
32514,"HIGH SCHOOL SIKANDARPUR SHYAMBAZAR BOUSHI, BANKA",,,1345,32
32701,"C S SARASWATI VIDYA MANDIR JAGATPUR, BANKA",,,1345,32
32702,"N.D.S. SARASWATI VIDYAMANDIR PUNASIA, BANKA",,,1345,32
41001,ZILA SCHOOL SAHARSA,,,1171,41
41002,GOVT GIRLS HIGH SCHOOL SAHARSA,,,1171,41
41003,MANOHAR HIGH SCHOOL SAHARSA,,,1171,41
41004,A N S S HIGH SCHOOL SAHARSA,,,1171,41
41005,"MANOHAR HIGH SCHOOL BAIJNATHPUR, SAHARSA",,,1171,41
41006,"G S HIGH SCHOOL SCURBAZAR, SAHARSA",,,1171,41
41007,"HIGH SCHOOL SCURBAZAR, SAHARSA",,,1171,41
41008,"S HARIBALLABH INST SONBARSA, SAHARSA",,,1171,41
41009,"S C H/S CHANDISTHAN BIRATPUR, SAHARSA",,,1171,41
41010,"M M D HIGH SCHOOL AMARPUR, SAHARSA",,,1171,41
41011,"GOVT RES HIGH SCHOOL AMARPUR, SAHARSA",,,1171,41
41012,"S S HIGH SCHOOL NAWAHATTA, SAHARSA",,,1171,41
41013,"KALAWATI HIGH SCHOOL BANGAON, SAHARSA",,,1171,41
41014,"FUL DAI GIRLS HIGH SCHOOL BANGAON, SAHARSA",,,1171,41
41015,"HIGH SCHOOL CHAINPUR PARARI, SAHARSA",,,1171,41
41016,"GIRLS HIGH SCHOOL PARARI CHAINPUR, SAHARSA",,,1171,41
41017,"A D P J HIGH SCHOOL MAHISHI, SAHARSA",,,1171,41
41018,"M S D HIGH SCHOOL MENHA, SAHARSA",,,1171,41
41019,"S N K HIGH SCHOOL LAGMA, SAHARSA",,,1171,41
41020,"S D HIGH SCHOOL GOLMA, SAHARSA",,,1171,41
41021,"R J HIGH SCHOOL PIPRA, SAHARSA",,,1171,41
41022,"T HIGH SCHOOL JAMHARA, SAHARSA",,,1171,41
41023,"S HIGH SCHOOL SABAILA, SAHARSA",,,1171,41
41024,"K D HIGH SCHOOL DHARAHRA MURADPUR, SAHARSA",,,1171,41
41025,"HIGH SCHOOL DHABOULI, SAHARSA",,,1171,41
41026,"P HIGH SCHOOL PANCHAGACHIYA, SAHARSA",,,1171,41
41027,"GANGA HIGH SCHOOL MAINA, SAHARSA",,,1171,41
41028,"M L B HIGH SCHOOL KASHNAGAR, SAHARSA",,,1171,41
41029,"S D HIGH SCHOOL SIHAUL, SAHARSA",,,1171,41
41030,"HIGH SCHOOL BARGOAN, SAHARSA",,,1171,41
41031,"R D HIGH SCHOOL BHADDI, SAHARSA",,,1171,41
41032,"B HIGH SCHOOL RAKIYA, SAHARSA",,,1171,41
41033,"HIGH SCHOOL GANDAUL, SAHARSA",,,1171,41
41034,"K A HIGH SCHOOL MAHISARHO BALUAHA, SAHARSA",,,1171,41
41035,"HIGH SCHOOL SAHSAUL, SAHARSA",,,1171,41
41036,V K S S HIGH SCHOOL GANJALA SAHARSA,,,1171,41
41037,"P G HIGH SCHOOL NOWAHATTA, SAHARSA",,,1171,41
41038,"P G HIGH SCHOOL MAHISHI, SAHARSA",,,1171,41
41039,"PROJECT G HIGH SCHOOL CHANDAUR, SAHARSA",,,1171,41
41040,GOVT GIRLS H/S PURAB BAZAR SAHARSA,,,1171,41
41041,"HIGH SCHOOL SIMRI BAKHTIYARPUR, SAHARSA",,,1171,41
41042,"A HIGH SCHOOL BALWAHAT, SAHARSA",,,1171,41
41043,"M N D HIGH SCHOOL CHAKBHARO, SAHARSA",,,1171,41
41044,"M M D HIGH SCHOOL SALKHUA, SAHARSA",,,1171,41
41045,"R P R HIGH SCHOOL BAGHWA, SAHARSA",,,1171,41
41046,"ISLAMIA H/S SIMRI BAKHTIYARPUR, SAHARSA",,,1171,41
41047,"D D HIGH SCHOOL SARDIHA, SAHARSA",,,1171,41
41048,"KOSHI HIGH SCHOOL KABIRA DHAP, SAHARSA",,,1171,41
41049,"PG HIGH SCHOOL SALKHUA, SAHARSA",,,1171,41
41050,"P G HIGH SCHOOL SIMRI BAKHTIYARPUR, SAHARSA",,,1171,41
41051,O B C KANYA H S SAHARSA,,,1171,41
41301,"UTKRAMIT M S KEDALIPATTI KEDALI NAVHATTA, SAHARSA",,,1171,41
41302,"UTKRAMIT M S JHARA MAHISI, SAHARSA",,,1171,41
41303,"UTKRAMIT M S KHAJURI SAOUR BAZAR, SAHARSA",,,1171,41
41304,"UTKRAMIT M S PIPARA WAGEWA GAURDAHA SALKHUA, SAHARSA",,,1171,41
41305,"UTKRAMIT M S GHOGHASAM SIMARI BAKHATIYARPUR, SAHARSA",,,1171,41
41306,"UTKRAMIT M S PANCHLAKH MEKAMA SONBARSA, SAHARSA",,,1171,41
41307,"MAHAVIR UTKRAMIT M S DHAMSENA SAOURBAZAR, SAHARSA",,,1171,41
41308,"UTKRAMIT M S ITHARI BANMA ITHARI, SAHARSA",,,1171,41
41309,"V M VIDAIYA BHAGWANPUR,BANMA ITAHARI, SAHARSA",,,1171,41
41310,"UTKRAMIT MADHYAMIK SCHOOL DHANUPRA, SAHARSA",,,1171,41
41311,"UTKRAMIT MADHYAMIK SCHOOL SAMHAR, SAHARSA",,,1171,41
41312,"UTKRAMIT MADHYAMIK SCHOOL PARTAHA BARHARA, SAHARSA",,,1171,41
41313,"UTKRAMIT MADHYAMIK SCHOOL KANDAHA, MAHISI, SAHARSA",,,1171,41
41314,"UTKRAMIT MADHYAMIK SCHOOL THANWAR, MAHISI, SAHARSA",,,1171,41
41315,"UTKRAMIT MADHYAMIK SCHOOL ALANI, SALKHUA, SAHARSA",,,1171,41
41316,"UTKRAMIT M S KHOCHARDEVA, SALKHUA, SAHARSA",,,1171,41
41317,"UTKRAMIT M S PARASBANNI, BANMA ITAHARI, SAHARSA",,,1171,41
41318,"UTKRAMIT M S KISHANPUR, PATARGHAT, SAHARSA",,,1171,41
41319,"UTKRAMIT MADHYAMIK SCHOOL GONDRAM,SONBARSA, SAHARSA",,,1171,41
41320,"UTKRAMIT MADHYAMIK SCHOOL KOPA, SONBARSA, SAHARSA",,,1171,41
41321,"UTKRAMIT MADHYAMIK SCHOOL KHAJURAHA, SONBERSA, SAHARSA",,,1171,41
41322,"UTKRAMIT MADHYAMIK SCHOOL ARSI, SONBARSA, SAHARSA",,,1171,41
41323,"UTKRAMIT MADHYAMIK SCHOOL BELWARA, SIMARI, SAHARSA",,,1171,41
41324,"UTKRAMIT MADHYAMIK SCHOOL TELHAR, MAHISI, SAHARSA",,,1171,41
41325,"GIRLS UTKRAMIT M S KASIMPUR, NAVHATTA, SAHARSA",,,1171,41
41326,"UTKRAMIT MADHYAMIK SCHOOL SULINDABAD, KAHARA, SAHARSA",,,1171,41
41327,"UTKRAMIT M S KATHDUMAR, SIMARI BAKHTYARPUR, SAHARSA",,,1171,41
41328,"UTKRAMIT MADHYAMIK SCHOOL PASTPAR, PATARGHAT, SAHARSA",,,1171,41
41329,"UTKRAMIT MADHYAMIK SCHOOL MANGRAUNI, MAHISI, SAHARSA",,,1171,41
41330,"UTKRAMIT MADHYAMIK SCH BIHRA, SATTAR KATAIYA, SAHARSA",,,1171,41
41331,"UTKRAMIT MADHYAMIK SCHOOL, RAMPUR, SAUR BAZAR, SAHARSA",,,1171,41
41332,"UTKRAMIT MADHYAMIK SCHOOL, RUPAULI, SAUR BAZAR, SAHARSA",,,1171,41
41333,"UTKRAMIT MADHYAMIK SCHOOL, VIJALPUR, SATTARKATAIYA, SAHARSA",,,1171,41
41334,"UTKRAMIT MADHYAMIK SCHOOL, GOSPUR, SALKHUA,SAHARSA",,,1171,41
41335,"UTKRAMIT MADHYAMIK SCHOOL, BASUDEVA, KAHRA, SAHARSA",,,1171,41
41336,"UTKRAMIT ANNANPURNA MADHYAMIK SCHOOL, BARAHI, NAVHATTA, SAHARSA",,,1171,41
41337,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, PATARGHAT, SAHARSA",,,1171,41
41338,"UTKRAMIT MADHYAMIK SCHOOL, NONAITI, SONBARSHA, SAHARSA",,,1171,41
41339,"UTKRAMIT MADHYAMIK SCHOOL, DHANCHOHA, SAURBAZAR, SAHARSA",,,1171,41
41340,"UTKRAMIT MADHYAMIK SCHOOL, MAHESHPUR, SAURBAZAR, SAHARSA",,,1171,41
41341,"UTKRAMIT MADHYAMIK SCHOOL, KAMALJARI, PATARGHAT, SAHARSA",,,1171,41
41342,"UTKRAMIT MAUNI UCHH MADHYAMIK SCHOOL, KAHRA, PATARGHAT, SAHARSA",,,1171,41
41343,"UTKRAMIT UCHH MADHYAMIK SCHOOL SIMRI, SIMRI BAKHTIYARPUR, SAHARSA",,,1171,41
41344,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MAHPURA, MAHISHI, SAHARSA",,,1171,41
41345,"UTKRAMIT UCHH MADHYAMIK SCHOOL, ORIYA RAMAUTI, NAVHATTA SAHARSA",,,1171,41
41346,"UTKRAMIT UCHH MADHYAMIK SCHOOL MURLI BASANTPUR SATTARKATIAH, SAHARSA",,,1171,41
41347,"UTKRAMIT UCHH MADHYAMIK VIDYALYA BALETHA RAMPUR, SAHARSA",,,1171,41
41348,"UTKRAMIT UCHH MADHYAMIK VIDYALYA ENI, SAHARSA",,,1171,41
41349,"UTKRAMIT UCHCH MADHYAMIK VIDYALAYA UTESHRA, SALKHUA, SAHARSA",,,1171,41
41350,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, MANGWAR , SONVARSHA , SAHARASA",,,1171,41
41351,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, TAMKULHA, SONVARSHA , SAHARASA",,,1171,41
41352,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, RAIPURA BHORHA , SAHARASA",,,1171,41
41353,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, TARIYAMA , SAHARASA",,,1171,41
41354,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, MAHARASH , SAHARASA",,,1171,41
41355,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, KHAJURI , SAHARASA",,,1171,41
41356,"UTKRAMIT UCHCH MADHYAMIK VIDYALAY SATTAUR, NAUHATTA, SAHARSA",,,1171,41
41357,"UTKRAMIT UCHCH MADHYAMIK VIDYALAY, NADO, SOURBAZAR, SAHARSA",,,1171,41
