District Name,School Code,School Name
ARARIA,12311,"UTKRAMIT M S KAPAR FORA KURSAKANTA, ARARIA"
ARARIA,12312,"UTKRAMIT M S SOHAGMARO SIKATI, ARARIA"
ARARIA,12313,"ADARSH UTKRAMIT M S MIRJAPUR FORBISGANJ, ARARIA"
ARARIA,12314,"UTKRAMIT M S ACHRA NARPATGANJ, ARARIA"
ARARIA,12315,UTKRAMIT M S ARARIA BASTI ARARIA
ARARIA,12316,"UTKRAMIT M S HINGNA AURAHI FORBISGANJ, ARARIA"
ARARIA,12317,"UTKRAMIT M S JAHANPUR KESHRRA JOKIHAT, ARARIA"
ARARIA,12318,"UTKRAMIT MS KHABDAH DUMRIYA REWAHI NARPATGANJ, ARARIA"
ARARIA,12319,"UTKRAMIT M S KOSKAPUR KOSKAPUR NORTH RANIGANJ, ARARIA"
ARARIA,12320,"UTKRAMIT M S MANGALWAR CHARIYA BHARGAMA, ARARIA"
ARARIA,12321,"UPGRADE HIGH SCHOOL MALDWAR PURAB, ARARIA"
ARARIA,12322,"UTKRAMIT M S BASMATIYA,, ARARIA"
ARARIA,12323,"UTKRAMIT M S TAMGANJ,, ARARIA"
ARARIA,12324,"UTKRAMIT M S KHAIRA,, ARARIA"
ARARIA,12325,"UTKRAMIT M S MAHESHPATTI,, ARARIA"
ARARIA,12326,"UTKRAMIT M S BARMASIYA,, ARARIA"
ARARIA,12327,"A UTKRAMIT M S KALA BALUA,, ARARIA"
ARARIA,12328,"UTKRAMIT M S SONAMANI GODAM,, ARARIA"
ARARIA,12329,"UTKRAMIT M S SUBHANKARPUR,, ARARIA"
ARARIA,12330,"UTKRAMIT M S GOKHALAPUR BMS, NARPATGANJ, ARARIA"
ARARIA,12331,"UTKRAMIT M S BELA REFUJI, NARPATGANJ, ARARIA"
ARARIA,12332,"UTKRAMIT MADHYAMIK SCHOOL CHANDA, NARPATGANJ, ARARIA"
ARARIA,12333,"UTKRAMIT M S HARIDYEPUR, RANIGANJ, ARARIA"
ARARIA,12334,"UTKRAMIT M S NARAYANPUR, RANIGANJ, ARARIA"
ARARIA,12335,"UTKRAMIT M S DUMARIYA BALAK, RANIGANJ, ARARIA"
ARARIA,12336,"UTKRAMIT M S AMAUNA, FARBESGANJ, ARARIA"
ARARIA,12337,"UTKRAMIT M S PURNDAHA, FARBESGANJ, ARARIA"
ARARIA,12338,"UTKRAMIT M S GORAGACCH, SIKATI, ARARIA"
ARARIA,12339,"UTKRAMIT M S DIMIHIYA, SIKATI, ARARIA"
ARARIA,12340,"UTKRAMIT M S PECHAULI, PALASI, ARARIA"
ARARIA,12341,"UTKRAMIT MADHYAMIK SCHOOL BHAWANI NAGAR, RANIGANJ, ARARIA"
ARARIA,12342,"UTKRAMIT MADHYAMIK SCHOOL BARA ISTAMBARAR, JOKIHAT, ARARIA"
ARARIA,12343,"UTKRAMIT M S LALPUR MAHUA, RANIGANJ, ARARIA"
ARARIA,12344,"UTKRAMIT M S BARHARA, RANIGANJ, ARARIA"
ARARIA,12345,"GIRLS UTKRAMIT M S POTIHIA, RANIGANJ, ARARIA"
ARARIA,12346,"UTKRAMIT M S PARWAHA HARIJAN, FARBESGANJ, ARARIA"
ARARIA,12347,"UTKRAMIT M S SIRSIA KALA, BHARGAMA, ARARIA"
ARARIA,12348,"UTKRAMIT M S MAUJAHA, RANIGANJ, ARARIA"
ARARIA,12349,"UTKRAMIT M S BASGARA RAMPUR, FARBESGANJ, ARARIA"
ARARIA,12350,"UTKRAMIT M S MADHULATA, RANIGANJ, ARARIA"
ARARIA,12351,"UTKRAMIT M S BARA, FARBESGANJ, ARARIA"
ARARIA,12352,"UTKRAMIT M S DARMGANJ, PALASI, ARARIA"
ARARIA,12353,"UTKRAMIT M S BHAGPARWAHA, FARBESGANJ, ARARIA"
ARARIA,12354,"UTKRAMIT M S BELWAAT, ARARIA"
ARARIA,12355,"UTKRAMIT M S KUSHIAR GOAN, ARARIA"
ARARIA,12356,"UTKRAMIT M S DENIA, SIKATI, ARARIA"
ARARIA,12357,"UTKRAMIT M S SAHEBGANJ, NARPATGANJ, ARARIA"
ARARIA,12358,"UTKRAMIT M S DUMARBANNA, NARPATGANJ, ARARIA"
ARARIA,12359,"UTKRAMIT M S GARDHGAMA, NARPATGANJ, ARARIA"
ARARIA,12360,"UTKRAMIT M S BHAWANIPUR, NARPATGANJ, ARARIA"
ARARIA,12361,"UTKRAMIT M S SAMAUL, FARBESGANJ, ARARIA"
ARARIA,12362,"UTKRAMIT M S TIRHUTBITTA, ARARIA"
ARARIA,12363,"UTKRAMIT M S FULSARA, PALASI, ARARIA"
ARARIA,12364,"UTKRAMIT M S DALA, PALASI, ARARIA"
ARARIA,12365,"UTKRAMIT M S DOMOHANA-2, JOKIHAAT, ARARIA"
ARARIA,12366,"UTKRAMIT M S CHIKANI, KURSAKANTA, ARARIA"
ARARIA,12367,"UTKRAMIT M S BORIA, KURSAKANTA, ARARIA"
ARARIA,12368,"UTKRAMIT MADHYAMIK SCHOOL, BAJIDPUR, JOKIHAT, ARARIA"
ARARIA,12369,"UTKRAMIT MADHYAMIK SCHOOL, BHANSHIYA, JOKIHAT, ARARIA"
ARARIA,12370,"UTKRAMIT MADHYAMIK SCHOOL, BAHARBARI, JOKIHAT, ARARIA"
ARARIA,12371,"UTKRAMIT MADHYAMIK SCHOOL, BAGADAHRA, JOKIHAT, ARARIA"
ARARIA,12372,"UTKRAMIT MADHYAMIK SCHOOL, AADI RAMPUR, BHARGAMA, ARARIA"
ARARIA,12373,"UTKRAMIT MADHYAMIK SCHOOL, GAIYARI, ARARIA"
ARARIA,12374,"UTKRAMIT MADHYAMIK SCHOOL, SHAURGAOWN, KURSHAKANTA, ARARIA"
ARARIA,12377,"UTKRAMIT UCHCH MADYAMIK SCHOOL, KACHNA, SIKTI, ARARIA"
ARARIA,12378,"UTKRAMIT MADHYAMIK SCHOOL, MALDWAR, PALASI, ARARIA"
ARARIA,12379,"UTKRAMIT MADHYAMIK SCHOOL, CHANDIPUR, PALASI, ARARIA"
ARARIA,12380,"UTKRAMIT MADHYAMIK SCHOOL, KAROR DIGHLI, PALASI, ARARIA"
ARARIA,12382,"UTKRAMIT MADHYAMIK SCHOOL, CHAURA PARWAH, FORBISGANG, ARARIA"
ARARIA,12383,"UTKRAMIT MADHYAMIK SCHOOL, PIPRA, FORBESGANJ, ARARIA"
ARARIA,12384,"UTKRAMIT MADHYAMIK SCHOOL, RAGHUNATHPUR, BHARGAMA, ARARIA"
ARARIA,12385,"UTKRAMIT MADHYAMIK SCHOOL, CHARAIYA, BHARGAMA, ARARIA"
ARARIA,12386,"UTKRAMIT MADHYAMIK SCHOOL, BHATGAMA, BHARGAMA, ARARIA"
ARARIA,12387,"UTKRAMIT MADHYAMIK SCHOOL, THEKPURA, RANIGANJ, ARARIA"
ARARIA,12388,"UTKRAMIT MADHYAMIK SCHOOL, MAJHUA, RANIGANJ, ARARIA"
ARARIA,12389,"UTKRAMIT MADHYAMIK SCHOOL, DABHRA SHARANPUR, ARARIA"
ARARIA,12390,"UTKRAMIT MADHYAMIK SCHOOL, HALDHAR HAT, KURSAKANTA, ARARIA"
ARARIA,12392,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, JAYNAGAR, BHARGAMA, ARARIA"
ARARIA,12393,"UTKRAMIT UCH MADHYAMIK SCHOOL, MIRDAUL, NARPATGANJ, ARARIA"
ARARIA,12394,"UTKRAMIT MADHYAMIK SCHOOL, SONAPUR, NARPATGANJ, ARARIA"
ARARIA,12395,"UTKRAMIT MADHYAMIK SCHOOL, FATEHPUR, NARPATGANJ, ARARIA"
ARARIA,12396,"UTKRAMIT MADHYAMIK SCHOOL BARDHA NUNIYA TOLA, NARPATGANJ ARARIA"
ARARIA,12397,"UTKRAMIT MADHYAMIK SCHOOL , MAHISHAKOL, ARARIA"
ARARIA,12398,"UTKRAMIT MADHYAMIK SCHOOL, FARASUT, ARARIA"
ARARIA,12399,"UTKRAMIT MADHYAMIK VIDYALYA THENGAPUR, SIKATI, ARARIA"
ARARIA,12400,"UTKARMIT MADHYAMIC VIDYALAYA, GAIRAKI, ARARIA"
ARARIA,12401,"U.M.S MAHALGAON, JOKIHAT, ARARIA"
ARARIA,12402,"U.H.S.PATTI PRANPAT, BHARGAMA, ARARIA"
ARARIA,12403,UCHCH NADHYAMIK VIDDYALAY BASANTPUR ARARIA
ARARIA,12404,UCHCHA MADYMIC VIDYALAY RAMPUR MOHANPUR PURWEE
ARARIA,12405,UCHCH MADHYAMIK VIDDYALAY RAMPUR MOHANPUR WEST
ARARIA,12406,UHS MADANPUR PASCHIM
ARARIA,12407,UTKRAMIT MADHYMIC VIDHYALAY BOCHI PURV
ARARIA,12408,UHS BATURBARI
ARARIA,12409,U H S JAMUA ARARIA
ARARIA,12410,UCHCH MADHYAMIK VIDDALAY CHIKNI GARIA ARARIA
ARARIA,12411,UHS RAMPUR KODARKATTI ARARIA
ARARIA,12412,UCHCH MADHYAMIK VIDHYALAYA KAMALDAHA ARARIAL
ARARIA,12413,UCHCH MADHYAMIK VIDYALAY BANGAMA
ARARIA,12414,UCHCH MADHYAMIK VIDYALAYA BELWA ARARIA
ARARIA,12415,UCCH MADHYAMIK VIDHAYALAY HADIYA ARARIYA
ARARIA,12416,UHS DIYARI
ARARIA,12417,UHS HAYATPUR
ARARIA,12418,UHS CHANDARDAI
ARARIA,12419,UCHCH MADHYEMIK VIDHYALAY GAIRA BLOCK-ARARIA
ARARIA,12420,UCHCH MADHYAMIK VIDYALAY SHANKARPUR
ARARIA,12421,"UTKRAMIT MADHYAMIK VIDYALAY, RAGHUNATHPUR UTTAR"
ARARIA,12422,UCHCH MADHYAMIK VIDYALAYA PAIKPAR
ARARIA,12423,UCHCH MADHYAMIK VIDYALAYA KHAJURI
ARARIA,12424,UCHCH MADHYAMIK VIDYALAY NAYA BHARGAMA BHARGAMA ARARIA
ARARIA,12425,UHS BISHARIA BHARGAMA ARARIA
ARARIA,12426,U.M.V HARIPUR KALA BHARGAMA ARARIA
ARARIA,12427,"UMS ARARAHA, FARBISGANJ"
ARARIA,12428,"UTKRAMIT MADHYAMIK VIDYALAY, JHIRUWA PURVARI"
ARARIA,12429,"UCHCH MADHYAMIK VIDYALAY, POTHIYA"
ARARIA,12430,UCHCH MADHYAMIK VIDYALAY KIRKICHIYA
ARARIA,12431,"UHS DHOLBAJA, FARBISGANJ"
ARARIA,12432,UHS MATIYARI FORBESGANJ
ARARIA,12433,"UCCH MADHYAMIK VIDHAYALAY RAMPUR DAKSHIN FORBESGANJ, ARARIA"
ARARIA,12434,UCCH MADHYAMIK VIDYALAY RAMPUR UTTAR
ARARIA,12435,"UMS BOKARA, FARBISGANJ"
ARARIA,12436,U.M.S KHAWASPUR
ARARIA,12437,U H S AMHARA
ARARIA,12438,UCHCH MADHYAMIK VIDHALAY SAHBAZPUR FORBESGANJ
ARARIA,12439,UCCH MADHYAMIK VIDAYALAY KUSHMAHA
ARARIA,12440,U M SCHOOL BATHNAHA
ARARIA,12441,UCHCHA MADHYAMIK VIDYALAYA MAJHUA
ARARIA,12442,UHS CHAINPUR MASURIA
ARARIA,12443,UHS CHAUKTA
ARARIA,12444,"UCHCH MADHYAMIK VIDYALAY, KAKAN"
ARARIA,12445,"UCHCHA MADHYAMIK VIDYALAYA KURSAIL JOKIHAT,  ARARIA"
ARARIA,12446,UHS MATIYARI JOKIHAT
ARARIA,12447,"UTKRAMIT MADHYAMIK VIDYALAY, SIMARIYA"
ARARIA,12448,"UCHCHA MADHYAMIK VIDYALAYA GIRDA JOKIHAT,  ARARIA"
ARARIA,12449,UHS HARDAR
ARARIA,12450,UHS BHAGWANPUR
ARARIA,12451,UHS PATHRABARI
ARARIA,12452,UHS PACHHIYARI PIPRA
ARARIA,12453,UCHHA MADHIYAMIK VIDIYALAY DUBBA
ARARIA,12454,UCHCH MADHYAMIK SCHOOL CHAKAI JOKI HAT ARARIA
ARARIA,12455,U.H.S TARAN
ARARIA,12456,UCHCH MADHYAMIK VIDYALAY KAMALDAHA KURSAKANTA
ARARIA,12457,UCHCH MADHYAMIK VIDYALAYA LAILOKHAR
ARARIA,12458,UCHCH MADHYAMIK VIDYALAYA HARIA
ARARIA,12459,UCHCH MADHYAMIK VIDYALAYA DUMARIA
ARARIA,12460,UHS BHANGHI
ARARIA,12461,U.H.S. NATHPURNARPATRGANJ
ARARIA,12462,UCHCH MADHYAMIK VIDYALAYA MADHURA DAKSHIN NARPATGANJ
ARARIA,12463,UCHCH MADHYAMIK SCHOOL KHABDAH KANHAILI
ARARIA,12464,UCHCH MADHYAMIK VIDHYALAY PALASI NARPATGANJ
ARARIA,12465,UMS DARGAHIGANJ
ARARIA,12466,U H S KHAIRA
ARARIA,12467,"UCCH MADHYAMIK VIDHAYALAY FARHI,NARPATGANAJ"
ARARIA,12468,U.H.S PIPRA BIJWAR
ARARIA,12469,UHS KANKHUDIA
ARARIA,12470,UHS BHIKHA PALASI
ARARIA,12471,UHS RAMNAGAR
ARARIA,12472,UHS KUJARI
ARARIA,12473,UHS NAKTAKHURD
ARARIA,12474,UCHCH MADHYAMIK VIDYALAY BARAHKUMBA
ARARIA,12475,UHS BASAITY MADHYA
ARARIA,12476,UHS MOHANI
ARARIA,12477,U H S DHOBNIYA
ARARIA,12478,UHS FARKIA
ARARIA,12479,UMV PARSA HAT
ARARIA,12480,UCHCH MADHYAMIK VIDYALAYA PARIHARI RANIGANJ ARARIA
ARARIA,12481,UCHCH MADHYAMIK VIDYALAYA PACHIRA
ARARIA,12482,UHS MIRZAPUR RANIGANJ
ARARIA,12483,UCHCH MADHYAMIK VIDYALYA NANDANPUR
ARARIA,12484,U.H.S. GHAGHARI
ARARIA,12485,U.H.S KUPARI RANIGANJ ARARIYA
ARARIA,12486,"U.M.V BAGULAHA, RANIGANJ ARARIA"
ARARIA,12487,UHS KOSHKAPUR SOUTH
ARARIA,12488,U.H.S BOKANTARI
ARARIA,12489,U.H.S BARDAHA
ARARIA,12490,UHS KAUAKOH
ARARIA,12491,UHS AMGACHHI
ARARIA,12492,U H S BENGA
ARARIA,12501,"HIGH SCHOOL RAHATMINA, ARARIA"
ARARIA,12502,JANTA HIGH SCHOOL CHAKAIHAT ARARIA
ARARIA,12503,"MAHESHWARI GIRL'S H/S JOGBANI, ARARIA"
ARARIA,12505,H S MIRJAPUR NANDANPUR RANIGANJ ARARIA
KISHANGANJ,13001,INTER HIGH SCHOOL KISHANGANJ
KISHANGANJ,13002,NATIONAL HIGH SCHOOL KISHANGANJ
KISHANGANJ,13003,"RUSSELL HIGH SCHOOL BAHADURGANJ, KISHANGANJ"
KISHANGANJ,13004,"THAKURGANJ HIGH SCHOOL THAKURGANJ, KISHANGANJ"
KISHANGANJ,13005,"HIGH SCHOOL AZADNAGAR CHHATERGACHH, KISHANGANJ"
KISHANGANJ,13006,"KARKUN LAL HIGH SCHOOL ALTAHAT, KISHANGANJ"
KISHANGANJ,13007,"S S HIGH SCHOOL RATANPUR, KISHANGANJ"
KISHANGANJ,13008,"HIGH SCHOOL POWAKHALI, KISHANGANJ"
KISHANGANJ,13009,GIRLS HIGH SCHOOL KISHANGANJ
KISHANGANJ,13010,"PROJECT HIGH SCHOOL DHANTOLA, KISHANGANJ"
KISHANGANJ,13011,"PROJECT GIRLS HIGH SCHOOL THAKURGANJ, KISHANGANJ"
KISHANGANJ,13012,"N A HIGH SCHOOL GANGIHAT, KISHANGANJ"
KISHANGANJ,13013,"HIGH SCHOOL SONTHA, KISHANGANJ"
KISHANGANJ,13014,"PROJECT AZAD HIGH SCHOOL POTHIA, KISHANGANJ"
KISHANGANJ,13015,"HIGH SCHOOL SINGHIA, KISHANGANJ"
KISHANGANJ,13016,"HIGH SCHOOL TERHAGACHH, KISHANGANJ"
KISHANGANJ,13017,"KISAN HIGH SCHOOL SINGHARI POKHARIA, KISHANGANJ"
KISHANGANJ,13018,"PROJECT GIRLS H/S GHANIFULSARA, KISHANGANJ"
KISHANGANJ,13019,"HIGH SCHOOL TULSIA, KISHANGANJ"
KISHANGANJ,13020,"HIGH SCHOOL BISHANPUR, KISHANGANJ"
KISHANGANJ,13021,"S S HIGH SCHOOL BIBI GANJ, KISHANGANJ"
KISHANGANJ,13022,GOVT S C RESI H/S KISHANGANJ
KISHANGANJ,13023,"PROJECT GIRLS H/S BAHADURGANJ, KISHANGANJ"
KISHANGANJ,13024,"PROJECT GIRLS HIGH SCHOOL TULSIA, KISHANGANJ"
KISHANGANJ,13025,"PROJ KANYA HIGH SCHOOL POTHIA, KISHANGANJ"
KISHANGANJ,13026,"PROJ KISHAN BALIKA HIGH SCHOOL SONTHA, KISHANGANJ"
KISHANGANJ,13301,"U M S HARIVASA DURGAPUR BANGAMA BAHADURGANJ, KISHANGANJ"
KISHANGANJ,13302,"U M S HARIPOKHR KRANTIGACH GORUKHAL POTHIYA, KISHANGANJ"
KISHANGANJ,13303,"UTKRAMIT M S DHANPURA DERAMARI KOCHDHAMAN, KISHANGANJ"
KISHANGANJ,13304,"UTKRAMIT M S HARWADANGA DIGHALBANK, KISHANGANJ"
KISHANGANJ,13305,"UTKRAMIT M S JANGALIBHITA PATHRIYA THAKURGANJ, KISHANGANJ"
KISHANGANJ,13306,"U H S CHAKLA GHAT, KISHANGANJ"
KISHANGANJ,13307,U H S MAHIN GAON KISHANGANJ
KISHANGANJ,13308,"M S GACHHIBARA, KISHANGANJ"
KISHANGANJ,13309,"UTTKRAMIT MADHYAMIK SCHOOL BELWA KASHIPUR, KISHANGANJ"
KISHANGANJ,13310,"M S KATHALBARI DIGHALBAIK, KISHANGANJ"
KISHANGANJ,13311,"M S SINGHIMARI DIGHALBAIK, KISHANGANJ"
KISHANGANJ,13312,"M S BAIGNA, KISHANGANJ"
KISHANGANJ,13313,"M S LOHAGARA, KISHANGANJ"
KISHANGANJ,13314,"M S SUHIYA RAHMATPUR, KISHANGANJ"
KISHANGANJ,13315,"M S BELUGARDH, KISHANGANJ"
KISHANGANJ,13316,"M S KAMATI, KISHANGANJ"
KISHANGANJ,13317,"M S BAIRIA, KISHANGANJ"
KISHANGANJ,13318,"M S JARHULIA, KISHANGANJ"
KISHANGANJ,13319,"M S KADHAILI, KISHANGANJ"
KISHANGANJ,13320,"M S DESHIYATOLI, KISHANGANJ"
KISHANGANJ,13321,"M S KATHALBARI BAHADUGANJ, KISHANGANJ"
KISHANGANJ,13322,"M S MAHESHBATHNA, KISHANGANJ"
KISHANGANJ,13323,"M S DHANPAT GANJ, KISHANGANJ"
KISHANGANJ,13324,"M S HALDIKHORA, KISHANGANJ"
KISHANGANJ,13325,"M S MODHO, KISHANGANJ"
KISHANGANJ,13326,"M S BARIJAN, KISHANGANJ"
KISHANGANJ,13327,"M S KADO GAON, KISHANGANJ"
KISHANGANJ,13328,"M S RAJA GAON, KISHANGANJ"
KISHANGANJ,13329,"M S RASIYA, KISHANGANJ"
KISHANGANJ,13330,"M S GALGALIYA, KISHANGANJ"
KISHANGANJ,13331,"M S KALIYAGANJ, KISHANGANJ"
KISHANGANJ,13332,"M S RAIPUR, KISHANGANJ"
KISHANGANJ,13333,"UTTKRAMIT MADHYAMIK SCHOOL MARIA, KISHANGANJ"
KISHANGANJ,13334,UTKRAMIT H/S DALUAHAT POTHIA KISHANGANJ
KISHANGANJ,13335,"M S DAULA, KISHANGANJ"
KISHANGANJ,13336,UTKRAMIT HIGH SCHOOL KANYA PICHHLA KISHANGANJ
KISHANGANJ,13337,"UTKRAMIT MADHYAMIK SCHOOL TEUSA, KISHANGANJ"
KISHANGANJ,13338,"UTKRAMIT MADHYAMIK SCHOOL KOCHGARH PURNDHA, KISHANGANJ"
KISHANGANJ,13339,"UTKRAMIT MADHYAMIK SCHOOL TALWARBANDHA, KISHANGANJ"
KISHANGANJ,13340,"UTKRAMIT MADHYAMIK SCHOOL TALGACCH, KISHANGANJ"
KISHANGANJ,13341,"UTKRAMIT MADHYAMIK SCHOOL GANDHARVDANGA, KISHANGANJ"
KISHANGANJ,13342,"UTKRAMIT MADHYAMIK SCHOOL KUWARI, KISHANGANJ"
KISHANGANJ,13343,"UTKRAMIT MADHYAMIK SCHOOL FARABARI, KISHANGANJ"
KISHANGANJ,13344,"UTKRAMIT MADHYAMIK SCHOOL KUSIYARI, KISHANGANJ"
KISHANGANJ,13345,"UTKRAMIT MADHYAMIK SCHOOL GILHABARI KANYA, KISHANGANJ"
KISHANGANJ,13346,"UTKRAMIT MADHYAMIK SCHOOL NAVNADI, KISHANGANJ"
KISHANGANJ,13347,"UTKRAMIT MADHYAMIK SCHOOL SHITALPUR, KISHANGANJ"
KISHANGANJ,13348,"UTKRAMIT MADHYAMIK SCHOOL BARCHONDI, KISHANGANJ"
KISHANGANJ,13349,"UTKRAMIT MADHYAMIK SCHOOL RUIDHASA, KISHANGANJ"
KISHANGANJ,13350,"UTKRAMIT MADHYAMIK SCHOOL BOURIGACCH, KISHANGANJ"
KISHANGANJ,13351,"UTKRAMIT MADHYAMIK SCHOOL KHODAGANJ, KISHANGANJ"
KISHANGANJ,13352,"UTKRAMIT MADHYAMIK SCHOOL GOPALPUR HAAT, KISHANGANJ"
KISHANGANJ,13353,"UTKRAMIT MADHYAMIK SCHOOL SHAMESWAR, KISHANGANJ"
KISHANGANJ,13354,"UTKRAMIT MADHYAMIK SCHOOL NATUAPARA, KISHANGANJ"
KISHANGANJ,13355,"UTKRAMIT MADHYAMIK SCHOOL MASANGOAN, KISHANGANJ"
KISHANGANJ,13356,"UTKRAMIT MADHYAMIK SCHOOL HALMALA, KISHANGANJ"
KISHANGANJ,13357,"UTKRAMIT MADHYAMIK SCH SAHPUR, KOACHADHAMAN, KISHANGANJ"
KISHANGANJ,13358,"UTKRAMIT M S JHUNKI MUSAHARI PURV,TEDHA GAACH, KISHANGANJ"
KISHANGANJ,13359,"UTKRAMIT MADHYAMIK SCHOOL DAMALWARI, POTHIA, KISHANGANJ"
KISHANGANJ,13360,"UTKRAMIT MADHYAMIK SCH BHATAWARI, BAHADURGANJ, KISHANGANJ"
KISHANGANJ,13361,"UTKRAMIT MADHYAMIK SCHOOL BALANAGAR, KOACHDHAMAN, KISHANGANJ"
KISHANGANJ,13362,"UTKRAMIT M S ST TOLA BHORHA, TERDHA GAACH, KISHANGANJ"
KISHANGANJ,13363,"UTKRAMIT M S BHOJPUR BALWA, TERDHA GAACH, KISHANGANJ"
KISHANGANJ,13364,"UTKRAMIT MADHYAMIK SCHOOL JALUCHOUCK, POTHIA, KISHANGANJ"
KISHANGANJ,13365,"UTKRAMIT MADHYAMIK SCHOOL LODHA, THAKURGANJ, KISHANGANJ"
KISHANGANJ,13366,"UTKRAMIT MADHYAMIK SCH BEHULDANGI, THAKURGANJ, KISHANGANJ"
KISHANGANJ,13367,"UTKRAMIT MADHYAMIK SCHOOL SONAPUR, POTHIA, KISHANGANJ"
KISHANGANJ,13368,"UTKRAMIT MADHYAMIK SCH PANCHGACHI, THAKURGANJ, KISHANGANJ"
KISHANGANJ,13369,"UTKRAMIT MADHYAMIK SCHOOL LAUCHA, BAHADURGANJ, KISHANGANJ"
KISHANGANJ,13370,"UTKRAMIT MADHYAMIK SCH BELGACHI BIRPUR,POTHIA, KISHANGANJ"
KISHANGANJ,13371,"UTKRAMIT MADHYAMIK SCHOOL PANISAL, KISHANGANJ"
KISHANGANJ,13372,"UTKRAMIT HIGH SCHOOL MANDAL TOLA DOHAR, KISHANGANJ"
KISHANGANJ,13374,"UTKRAMIT MADHYAMIK SCHOOL, KANHAIBARI, KOCHADHAMAN, MAJGANGA, KISHANGANJ"
KISHANGANJ,13376,"UTKRAMIT MADHYAMIK SCHOOL, KUARI KAIRI, KOCHADHAMAN, KAIRI BIRPUR, KISHANGANJ"
KISHANGANJ,13377,"UTKRAMIT MADHYAMIK SCHOOL, HARIBHASHA, KOCHADHAMAN, PATHKOIKALA, KISHANGANJ"
KISHANGANJ,13378,"UTKRAMIT MADHYAMIK SCHOOL, DOGIRJA, DIGHALBANK, SATKAUA, KISHANGANJ"
KISHANGANJ,13379,"UTKRAMIT MADHYAMIK SCHOOL, TAPPUHAT, DIGHALBANK,MANGURA, KISHANGANJ"
KISHANGANJ,13380,"UTKRAMIT MADHYAMIK SCHOOL, LAXMIPUR BURJTOLA, DIGHALBANK, LAXMIPUR, KISHANGANJ"
KISHANGANJ,13381,"UTKRAMIT MADHYAMIK SCHOOL, DAHIBHAT JAGIR, DIGHALBANK, DAHIBHAT, KISHANGANJ"
KISHANGANJ,13382,"UTKRAMIT MADHYAMIK SCHOOL, KUDHAILA, BAHADURGANJ, JHILJHILI, KISHANGANJ"
KISHANGANJ,13383,"UTKRAMIT MADHYAMIK SCHOOL, DHIGTOLA, BAHADURGANJ, JHINGKATA, KISHANGANJ"
KISHANGANJ,13384,"UTKRAMIT MADHYAMIK SCHOOL, BILASI, BAHADURGANJ, GUAWARI, KISHANGANJ"
KISHANGANJ,13385,"UTKRAMIT MADHYAMIK SCHOOL, HAWAKOL GAMHARIYA, TEDHAGACHH, HAWAKOL, KISHANGANJ"
KISHANGANJ,13386,"UTKRAMIT MADHYAMIK SCHOOL, JANGIRPUR, POTHIA, JAHANGIRPUR, KISHANGANJ"
KISHANGANJ,13387,"UTKRAMIT MADHYAMIK SCHOOL, HALDAGAON, POTHIA, PARLABARI, KISHANGANJ"
KISHANGANJ,13388,"UTKRAMIT MADHYAMIK SCHOOL, RATWA, POTHIA, PAHARKATTA, KISHANGANJ"
KISHANGANJ,13389,U.H.S ALTABARI BAHADURGANJ KISHANGANJ
KISHANGANJ,13390,UHS BHORADAH
KISHANGANJ,13391,UHS CHIKABARI
KISHANGANJ,13392,UHS PALASMANI
KISHANGANJ,13393,UHS NISHANDRA
KISHANGANJ,13394,UCHCHA MADHYAMIK VIDYALAY DHANGARHA
KISHANGANJ,13395,UHS KUMHIA IKRA
KISHANGANJ,13396,U H S SINGHIA CHAKANDRA BAGALBARI KOCHADHAMAN KISHANGANJ
KISHANGANJ,13397,U H S BALIA
KISHANGANJ,13398,UHS BHAGAL
KISHANGANJ,13399,UHS  ANARKALI KAJLAMANI BUALDAH KOCHADHAMAN KISHANGANJ
KISHANGANJ,13400,UHS ASURA MAJKURI
KISHANGANJ,13401,UHS BAHICHAKUTTI
KISHANGANJ,13402,U. H. S. MASTALIA KUTTI KOCHADHAMAN KISHANGANJ
KISHANGANJ,13403,HSS TITIHA SUNDARBARI
KISHANGANJ,13404,UPGRADE HIGH SCHOOL AHMADNAGAR MAUDHO
KISHANGANJ,13405,UHS MOHRA GARGAON KOCHADHAMAN
KISHANGANJ,13406,UHS KOCHADHAMAN
KISHANGANJ,13407,UTKRAMIT HIGH SCHOOL BUDHNAI
KISHANGANJ,13408,UTKRAMIT HIGH SCHOOL BAKSA SAROGORA
KISHANGANJ,13409,UMS SINGHARI GOVINDPUR UDGARA
KISHANGANJ,13410,U.H.S. BANDARJHULA
KISHANGANJ,13411,UHS.BHOGDABAR
KISHANGANJ,13412,UHS SARAIKURI BHOLMARA
KISHANGANJ,13413,UHS DELLEGAON THAKURGANJ KISHANGANJ
KISHANGANJ,13414,UHS JIRANGACHH
KISHANGANJ,13415,UHS KHARUDAH
KISHANGANJ,13416,UHS PATESHWARI THAKURGANJ KISHANGANJ
KISHANGANJ,13417,UHS BALUBARI SAKHUADALI THAKURGANJ
KISHANGANJ,13418,HSS BESARBATI
KISHANGANJ,13419,UHS DOODHAUNTI THAKURGANJ KISHANGANJ
KISHANGANJ,13501,"PUBLIC HIGH SCHOOL RAHMATPUR, KISHANGANJ"
KISHANGANJ,13502,HIGH SCHOOL BELWA KISHANGANJ
KISHANGANJ,13503,"HIGH SCHOOL CHURLI, KISHANGANJ"
