S. No.,School Code,School Name,Address,Pincode,Block ID,District ID,District Name,Block Name
1880,41312,"UTKRAMIT MADHYAMIK SCHOOL PARTAHA BARHARA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1881,41313,"UTKRAMIT MADHYAMIK SCHOOL KANDAHA, MAHISI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1882,41314,"UTKRAMIT MADHYAMIK SCHOOL THANWAR, MAHISI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1883,41315,"UTKRAMIT MADHYAMIK SCHOOL ALANI, SALKHUA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1884,41316,"UTKRAMIT M S KHOCHARDEVA, SALKHUA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1885,41317,"UTKRAMIT M S PARASBANNI, BANMA ITAHARI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1886,41318,"UTKRAMIT M S KISHANPUR, PATARGHAT, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1887,41319,"UTKRAMIT MADHYAMIK SCHOOL GONDRAM,SONBARSA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1888,41320,"UTKRAMIT MADHYAMIK SCHOOL KOPA, SONBARSA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1889,41321,"UTKRAMIT MADHYAMIK SCHOOL KHAJURAHA, SONBERSA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1890,41322,"UTKRAMIT MADHYAMIK SCHOOL ARSI, SONBARSA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1891,41323,"UTKRAMIT MADHYAMIK SCHOOL BELWARA, SIMARI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1892,41324,"UTKRAMIT MADHYAMIK SCHOOL TELHAR, MAHISI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1893,41325,"GIRLS UTKRAMIT M S KASIMPUR, NAVHATTA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1894,41326,"UTKRAMIT MADHYAMIK SCHOOL SULINDABAD, KAHARA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1895,41327,"UTKRAMIT M S KATHDUMAR, SIMARI BAKHTYARPUR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1896,41328,"UTKRAMIT MADHYAMIK SCHOOL PASTPAR, PATARGHAT, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1897,41329,"UTKRAMIT MADHYAMIK SCHOOL MANGRAUNI, MAHISI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1898,41330,"UTKRAMIT MADHYAMIK SCH BIHRA, SATTAR KATAIYA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1899,41331,"UTKRAMIT MADHYAMIK SCHOOL, RAMPUR, SAUR BAZAR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1900,41332,"UTKRAMIT MADHYAMIK SCHOOL, RUPAULI, SAUR BAZAR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1901,41333,"UTKRAMIT MADHYAMIK SCHOOL, VIJALPUR, SATTARKATAIYA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1902,41334,"UTKRAMIT MADHYAMIK SCHOOL, GOSPUR, SALKHUA,SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1903,41335,"UTKRAMIT MADHYAMIK SCHOOL, BASUDEVA, KAHRA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1904,41336,"UTKRAMIT ANNANPURNA MADHYAMIK SCHOOL, BARAHI, NAVHATTA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1905,41337,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, PATARGHAT, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1906,41338,"UTKRAMIT MADHYAMIK SCHOOL, NONAITI, SONBARSHA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1907,41339,"UTKRAMIT MADHYAMIK SCHOOL, DHANCHOHA, SAURBAZAR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1908,41340,"UTKRAMIT MADHYAMIK SCHOOL, MAHESHPUR, SAURBAZAR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1909,41341,"UTKRAMIT MADHYAMIK SCHOOL, KAMALJARI, PATARGHAT, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1910,41342,"UTKRAMIT MAUNI UCHH MADHYAMIK SCHOOL, KAHRA, PATARGHAT, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1911,41343,"UTKRAMIT UCHH MADHYAMIK SCHOOL SIMRI, SIMRI BAKHTIYARPUR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1912,41344,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MAHPURA, MAHISHI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1913,41345,"UTKRAMIT UCHH MADHYAMIK SCHOOL, ORIYA RAMAUTI, NAVHATTA SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1914,41346,"UTKRAMIT UCHH MADHYAMIK SCHOOL MURLI BASANTPUR SATTARKATIAH, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1915,41347,"UTKRAMIT UCHH MADHYAMIK VIDYALYA BALETHA RAMPUR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1916,41348,"UTKRAMIT UCHH MADHYAMIK VIDYALYA ENI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1917,41349,"UTKRAMIT UCHCH MADHYAMIK VIDYALAYA UTESHRA, SALKHUA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1918,41350,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, MANGWAR , SONVARSHA , SAHARASA",,,1171,41,SAHARSA,NAUHATTA
1919,41351,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, TAMKULHA, SONVARSHA , SAHARASA",,,1171,41,SAHARSA,NAUHATTA
1920,41352,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, RAIPURA BHORHA , SAHARASA",,,1171,41,SAHARSA,NAUHATTA
1921,41353,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, TARIYAMA , SAHARASA",,,1171,41,SAHARSA,NAUHATTA
1922,41354,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, MAHARASH , SAHARASA",,,1171,41,SAHARSA,NAUHATTA
1923,41355,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA, KHAJURI , SAHARASA",,,1171,41,SAHARSA,NAUHATTA
1924,41356,"UTKRAMIT UCHCH MADHYAMIK VIDYALAY SATTAUR, NAUHATTA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1925,41357,"UTKRAMIT UCHCH MADHYAMIK VIDYALAY, NADO, SOURBAZAR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1926,41501,"SIDDIQUA GIRL'S H/S PAHLAM, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1927,41502,SHOBHA RAMBAHADUR H/S RAJANPUR SAHARSA,,,1171,41,SAHARSA,NAUHATTA
1928,41503,"SUMITRA DEVI GIRL'S H/S BARGAON, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1929,41504,"JANTA H/S KACHRA KADHAIYA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1930,41505,"BANWARI SINGH H/S RAMPUR, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1931,41506,"MAHANTH DAHAUR DAS KABIR H/S TELWA MAHISHI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1932,41507,"VINAY PRABHA GIRL'S H/S CHAKBHARO, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1933,41508,"MAHADEV MANDAL RAMKRISHAN DAS H/S BALHA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1934,41509,"HIGH SCHOOL BHAROULI DHAKJARI, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1935,41510,"MANKU MANDH HIGH SCHOOL SATTAR KATAIYA, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1936,41511,"ARUN BISHWANATH HIGH SCHOOL ARAN, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1937,41512,"SHITAL KOSHI HIGH SCHOOL BARAHSHER, SAHARSA",,,1171,41,SAHARSA,NAUHATTA
1938,41513,KOSHI HIGH SCHOOL KOSHI COLONY SAHARSA,,,1171,41,SAHARSA,NAUHATTA
1939,42001,WILLIAMS HIGH SCHOOL SUPAUL,,,1101,42,SUPAUL,NIRMALI
1940,42002,R B B GIRLS HIGH SCHOOL SUPAUL,,,1101,42,SUPAUL,NIRMALI
1941,42003,T C H/SH CHAKLA NIRMALI SUPAUL,,,1101,42,SUPAUL,NIRMALI
1942,42004,"HAZARI HIGH SCHOOL GHURAB GARH, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1943,42005,"TEJENDRA HIGH SCHOOL BARUARY, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1944,42006,"J K HIGH SCHOOL RATAULI JARAULI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1945,42007,"HARIJAN HIGH SCHOOL SIHE, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1946,42008,"J P L HIGH SCHOOL BASAHA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1947,42009,"L K P H S BANAINIAN BALTHARWA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1948,42010,"M L K HIGH SCHOOL CHAUGHARA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1949,42011,"GANDHI HIGH SCHOOL RAJPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1950,42012,"BHAGI RATH HIGH SCHOOL NIRMALI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1951,42013,"MAHADEO HIGH SCHOOL NOWA BAKHAR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1952,42014,"S D SKB HIGH SCHOOL HARDI CHAUGHARA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1953,42015,"HIGH SCHOOL BINA BABHANGAMA ANDOULI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1954,42016,"S W HIGH SCHOOL MOUJAHA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1955,42017,"HIGH SCHOOL KISHANPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1956,42018,"HIGH SCHOOL SUKHPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1957,42019,"S D HIGH SCHOOL PIPRA BAZAR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1958,42020,"B G HIGH SCHOOL BHAPTIYAHI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1959,42022,"PROJECT GIRLS H S PIPRA BAZAR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1960,42023,"GOVT HIGH SCHOOL BIRPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1961,42024,"L K A HIGH SCHOOL BIRPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1962,42025,"L S HIGH SCHOOL SIMRAHI BAZAR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1963,42026,"G HIGH SCHOOL BARMOTRA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1964,42027,"J B M A HIGH SCHOOL KARJAIN, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1965,42028,"P L N HIGH SCHOOL RATANPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1966,42029,"L V V GIRLS GANPATGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1967,42030,"PUBLIC HIGH SCHOOL PRATAPGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1968,42031,"S V K GIRLS PRATAPGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1969,42032,"S S H R HIGH SCHOOL GANPATGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1970,42033,"M L HIGH SCHOOL DAULATPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1971,42034,"HAZI NAJIBULLAH H/S SURJAPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1972,42035,"HIGH SCHOOL TRIBENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1973,42036,"HIGH SCHOOL KORIAPATTI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1974,42037,"R K B A HIGH SCHOOL TRIBENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1975,42038,"HIGH SCHOOL JADIA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1976,42039,"L N L N P H S TRIBENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1977,42040,"K K HIGH SCHOOL HARIHARPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1978,42041,"R S L N VIDYAMANDIR BALUA BAZAR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1979,42042,"S S HIGH SCHOOL SURPATGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1980,42043,"S S HIGH SCHOOL CHARNE, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1981,42044,"HIGH SCHOOL NIRMALI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1982,42045,"S M H/S BARHARA MANOHARPATTI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1983,42046,"LALESHWAR NATH HIGH SCHOOL MARAUNA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1984,42047,"SRI ANANT H S GANAURA PARSAUNI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1985,42048,"NATHU KOSHI HIGH SCHOOL DAGMARA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1986,42049,"JAGESHWAR HIGH SCHOOL KUNAULI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1987,42050,"PROJECT GIRLS HIGH SCHOOL BELHI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1988,42051,"PROJECT GIRLS HIGH SCHOOL NIRMALI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1989,42052,"PRASTAWIT PAVITRA HRIDAY H S LATAUNA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1990,42053,"DR. AMBEDKAR H/S DAPARKHA TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1991,42301,"UTKRAMIT M S BALBHADRAPUR BASANTPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1992,42302,"UTKRAMIT M S MADHUBANI CHATAPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1993,42303,"LAKHICHAND SAHU UTKRAMIT M S HARRAHA RAGHOPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1994,42304,"UTKRAMIT M S PHUWARIYA ANDAULI KISHANPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1995,42305,"MIDDLE SCHOOL RAMNAGAR PIPRA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1996,42306,UTKRAMIT M S KARIHO SUPAUL,,,1101,42,SUPAUL,NIRMALI
1997,42307,"UTKRAMIT M S PARIKOCH MARAUNA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1998,42308,"UTKRAMIT M S KUMMARI KUMYAHI SIMARIYA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
1999,42309,UTKRAMIT MADHYAMIK SCHOOL BASBITTI SUPAUL,,,1101,42,SUPAUL,NIRMALI
2000,42310,"UTKRAMIT MADHYAMIK SCHOOL KALIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2001,42311,"UTKRAMIT MADHYAMIK SCHOOL SISAUNI, SARIGARDH, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2002,42312,"UTKRAMIT M SCH SUKHASHAN, SARIGARDH, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2003,42314,"UTKRAMIT MADHYAMIK SCHOOL RASUAAR, MARAUNA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2004,42315,"UTKRAMIT MADHYAMIK SCHOOL HARARI, MARAUNA SUPAUL",,,1101,42,SUPAUL,NIRMALI
2005,42317,"UTKRAMIT M SCH PARSA GARHI, TRIBENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2006,42320,"UTKRAMIT MADHYAMIK SCHOOL PARMANANDPUR, BASANTPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2007,42321,"UTKRAMIT M SCH BHIMPUR, TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2008,42322,"UTKRAMIT M SCH BELA TOLA DOMUHAN, NIRMALI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2009,42323," LATE PURAN SINGH U M S MALAHNI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2010,42324,"J P M U M S BAISA, SARAIGARH BHAPTIYAHI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2011,42325,"UTKRAMIT MADHYAMIK SCHOOL MURLI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2012,42326,"UTKRAMIT MADHYAMIK SCHOOL MARAUNA,SUPAUL",,,1101,42,SUPAUL,NIRMALI
2013,42327,"UTKRAMIT H SCHOOL SAROJA BELA, MARAUNA SUPAUL",,,1101,42,SUPAUL,NIRMALI
2014,42328,"UTKRAMIT M SCH TULAPATTI, KISHANPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2015,42329,"UTKRAMIT MADHYAMIK SCHOOL LAUKAHA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2016,42330,"UTKRAMIT M SCH BRAHAMBULAK DUBIYAHI, KISHANPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2017,42332,"UTKRAMIT M SCH RATANSAAR, CHHATA PUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2018,42333,"U M SCH PIPARA KHURD,SARAIGARH BHAPTIYAHI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2019,42334,"UTKRAMIT MADHYAMIK SCHOOL GOANHA, TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2020,42335,"UTKRAMIT MADHYAMIK SCHOOL KATAHI, CHHATAPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2021,42336,"UTKRAMIT M SCH BANEILIPATTI, BASANTPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2022,42337,"UTKRAMIT M SCH GIRDHARPATTI, CHHATAPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2023,42338,"UTKRAMIT MADHYAMIK SCHOOL BAIRO, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2024,42339,"UTKRAMIT MADHYAMIK SCHOOL BASULI, BASANTPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2025,42340,"UTKRAMIT M SCH PARSAHI HAT TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2026,42341,"UTKRAMIT M SCH PANDEYPATTI, TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2027,42342,"UTKRAMIT GIRLS M SCH BARA,SUPAUL",,,1101,42,SUPAUL,NIRMALI
2028,42343,"UPGRADED KANYA H S RAMPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2029,42344,"UTKRAMIT M SCH MAHADDIPUR, CHHATAPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2030,42345,"UTKRAMIT MADHYAMIK SCHOOL SAMDA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2031,42346,"UTKRAMIT M SCH MIRJAWA, TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2032,42347,"UTKRAMIT MADHYAMIK SCHOOL MAUN,TRIVENIGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2033,42348,"UTKRAMIT MADHYAMIK SCHOOL NIRMALI,BASANTPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2034,42349,"UTKRAMIT MADHYAMIK SCHOOL DHADHA, BASANTPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2035,42350,"UTKRAMIT MADHYAMIK SCHOOL TEKUNA, PRATAPGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2036,42351,"U H S KAMALDAHA,KISHANPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2037,42352,"UTKRAMIT MADHYAMIK SCHOOL HIRDAYNAGAR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2038,42353,"UTKRAMIT MADHYAMIK SCHOOL KORIYAPATTI DEVIPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2039,42354,"UTKRAMIT MADHYAMIK SCHOOL HULAS, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2040,42355,"UTKRAMIT MADHYAMIK SCHOOL SHEKHTOLA LAXMINIA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2041,42356,"UTKRAMIT MADHYAMIK SCHOOL PATERWA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2042,42357,"UTKRAMIT MADHYAMIK SCHOOL PARSA URDU, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2043,42358,"UTKRAMIT MURLI MANOHAR MADHYAMIK SCHOOL BARAIL, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2044,42359,"UTKRAMIT MADHYAMIK SCHOOL BAURAHA HINDI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2045,42360,"UTKRAMIT MADHYAMIK SCHOOL MOTIPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2046,42361,"UTKRAMIT MADHYAMIK SCHOOL JHALLA DUMARI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2047,42362,"UTKRAMIT MADHYAMIK SCHOOL VISHANPUR CHOUDHARY, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2048,42363,"RAMNATH UTKRAMIT MADHYAMIK SCHOOL GAOUSPUR, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2049,42364,"UTKRAMIT MADHYAMIK SCHOOL LALGANJ, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2050,42365,UTKRAMIT UCHH MADHYAMIK SCHOOL LALGANJ TILATHI CHHATAPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2051,42366,UKRAMIT UCHH MADHYAMIK SCHOOL PILUWAHA TRIVENIGANJ SUPAUL,,,1101,42,SUPAUL,NIRMALI
2052,42367,PALAT UTKRAMIT UCHH MADHYAMIK SCHOOL MAHESHUA TRIVENIGANJ SUPAUL,,,1101,42,SUPAUL,NIRMALI
2053,42368,"UTKRAMIT UCHH MADHYAMIK SCHOOL BHAGWANPUR HARIHARPATTI TRIVENIGANJ SUAPUL, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2054,42369,UTKRAMIT UCHH MADHYAMIK SCHOOL NANHI TOLA RAMPUR CHHATAPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2055,42370,UTKRAMIT UCHH MADHYAMIK SCHOOL CHAKLA DAGRIYA CHHATAPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2056,42371,UTKRAMIT UCHH MADHYAMIK SCHOOL KATHARA KHATWETOLA KATHARA CHHATAPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2057,42372,UTKRAMIT UCHH MADHYAMIK SCHOOL LAXMIPUR WEST LAXMIPURKHUTI CHHATAPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2058,42373,MAUJI UTKRAMIT UCHH MADHYAMIK SCHOOL DIWANGANJ CHILAUNI DAKSHIN PRATAPGANJ SUPAUL,,,1101,42,SUPAUL,NIRMALI
2059,42374,UTKRAMIT UCHH MADHYAMIK SCHOOL CHANDAPIPAR SARAYGARH BHAPTIYAHI SUPAUL,,,1101,42,SUPAUL,NIRMALI
2060,42375,BINOVA UTKRAMIT UCHH MADHYAMIK SCHOOL JARAILA THALHA GADHIYA UTTAR TRIVENIGANJ SUPAUL,,,1101,42,SUPAUL,NIRMALI
2061,42376,UTKRAMIT UCHH MADHYAMIK SCHOOL PARASARMA PARSARMA PARSAUNI SUPAUL,,,1101,42,SUPAUL,NIRMALI
2062,42377,UTKRAMIT UCHH MADHYAMIK SCHOOL LAUDH SUPAUL,,,1101,42,SUPAUL,NIRMALI
2063,42378,UTKRAMIT UCHH MADHYAMIK SCHOOL DABHARI BERIYA SUPAUL,,,1101,42,SUPAUL,NIRMALI
2064,42379,UTKRAMIT UCHH MADHYAMIK SCHOOL DHAURE KATAIYA BALHA SUPAUL,,,1101,42,SUPAUL,NIRMALI
2065,42380,UTKRAMIT UCHH MADHYAMIK SCHOOL SIMRI CHHITAHI HANUMAN NAGAR SARAYGARH BHAPTIYAHI SUPAUL,,,1101,42,SUPAUL,NIRMALI
2066,42381,UTKRAMIT UCHH MADHYAMIK SCHOOL GIRIPATTI RAGHOPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2067,42382,UTKRAMIT UCHH MADHYAMIK SCHOOL BYASI RAGHOPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2068,42383,KHUBLAL UTKRAMIT UCHH MADHYAMIK SCHOOL RAMVISHANPUR RAGHOPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2069,42384,ADARSH UTKRAMIT UCHH MADHYAMIK SCHOOL ABHUAR HARHEYA KISHANPUR SUPAUL,,,1101,42,SUPAUL,NIRMALI
2070,42385,UTKRAMIT UCHH MADHYAMIK SCHOOL SISAUNI MARAUNA SUPAUL,,,1101,42,SUPAUL,NIRMALI
2071,42386,U.H.S.CHAINPUR,,,1101,42,SUPAUL,NIRMALI
2072,42387,UHS GHIVAHA,,,1101,42,SUPAUL,NIRMALI
2073,42388,U.H.S.KESTA ,,,1101,42,SUPAUL,NIRMALI
2074,42389,U.H.S.RAJESWARI ,,,1101,42,SUPAUL,NIRMALI
2075,42390,U.H.S JIWACHHPUR,,,1101,42,SUPAUL,NIRMALI
2076,42392,U.H.S BHWANIPTI,,,1101,42,SUPAUL,NIRMALI
2077,42393,U.H.S. PATHRA,,,1101,42,SUPAUL,NIRMALI
2078,42394,U.H.S.GOVINDPUR,,,1101,42,SUPAUL,NIRMALI
2079,42395,U.H.S.VISANPUR,,,1101,42,SUPAUL,NIRMALI
2080,42396,"UTKRAMIT UCHCH MADHYAMIK VIDYALAYA TULAPATTI, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2081,42397,U.H.S. BASHA,,,1101,42,SUPAUL,NIRMALI
2082,42398,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA KATAIYA GOTH,,,1101,42,SUPAUL,NIRMALI
2083,42400,U.H.S NRHI,,,1101,42,SUPAUL,NIRMALI
2084,42401,U.H.S.MACHA,,,1101,42,SUPAUL,NIRMALI
2085,42402,U.H.S.BATAHWA,,,1101,42,SUPAUL,NIRMALI
2086,42404,"UTKRAMIT UCHCH MADHYAMIK VIDYALAY GOPALPUR, SIRE, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2087,42405,U.H.S.TITUAHA,,,1101,42,SUPAUL,NIRMALI
2088,42406,BOKU.U.H.S.AMHA,,,1101,42,SUPAUL,NIRMALI
2089,42407,U.H.S. PRSONI,,,1101,42,SUPAUL,NIRMALI
2090,42408,U.H.S.SHAPUR,,,1101,42,SUPAUL,NIRMALI
2091,42410,U.H.S. KATAIYA,,,1101,42,SUPAUL,NIRMALI
2092,42411,URDU.U.H.S.BAGHELI,,,1101,42,SUPAUL,NIRMALI
2093,42412,U.H.S BABANGAWO,,,1101,42,SUPAUL,NIRMALI
2094,42413,"BANWARI U.H.S THUMHA, SUPAUL",,,1101,42,SUPAUL,NIRMALI
2095,42414,U.H.S JHKHARGAD,,,1101,42,SUPAUL,NIRMALI
2096,42415,U.H.S.PARSAMADHO,,,1101,42,SUPAUL,NIRMALI
