School Code,School Name,District Name,Block Name
91002,BISHWESHWAR SEMINARY CHAPRA SARAN,SARAN,MASHRAKH
91003,RAJPUT HIGH SCHOOL CHAPRA SARAN,SARAN,MASHRAKH
91004,"RAJENDRA COLLEGIATE SCHOOL CHAPRA, SARAN",SARAN,MASHRAKH
91005,"LOKMANYA HIGH SCHOOL CHAPRA, SARAN",SARAN,MASHRAKH
91006,"GOVT+GIRLS HIGH SCHOOL CHAPRA, SARAN",SARAN,MASHRAKH
91007,"L N B HIGH SCHOOL CHAPRA, SARAN",SARAN,MASHRAKH
91008,SARAN ACADEMY CHAPRA SARAN,SARAN,MASHRAKH
91009,S L P C HIGH SCHOOL CHAPRA SARAN,SARAN,MASHRAKH
91010,"GOVT+ HIGH SCHOOL NAVSTHAPIT CHAPRA, SARAN",SARAN,MASHRAKH
91011,"M L S ARYA KANYA H/S CHAPRA, SARAN",SARAN,MASHRAKH
91012,"A Q ANSARI HIGH SCHOOL CHAPRA, SARAN",SARAN,MASHRAKH
91013,"GANDHI HIGH SCHOOL CHAPRA, SARAN",SARAN,MASHRAKH
91014,HIGH SCHOOL ATARSAN SARAN,SARAN,MASHRAKH
91015,BAREJA H/S BAREJA SARAN,SARAN,MASHRAKH
91016,ISHWARI HIGH SCHOOL BASANT SARAN,SARAN,MASHRAKH
91017,GOVT SV HIGH SCHOOL BANGRA SARAN,SARAN,MASHRAKH
91018,R H/S BASATPUR SOBHEPUR SARAN,SARAN,MASHRAKH
91019,HIGH SCHOOL BHITHI SAHABUDDIN SARAN,SARAN,MASHRAKH
91020,C N P G HIGH SCHOOL BENOUT SARAN,SARAN,MASHRAKH
91021,T S HIGH SCHOOL CHIRAND SARAN,SARAN,MASHRAKH
91022,"A D HIGH SCHOOL CHHITRAWALIYA, SARAN",SARAN,MASHRAKH
91023,S N B D HIGH SCHOOL DHANAO SARAN,SARAN,MASHRAKH
91024,J D HIGH SCHOOL DHANGARHA SARAN,SARAN,MASHRAKH
91025,P N HIGH SCHOOL DEORIA SARAN,SARAN,MASHRAKH
91026,S P G HIGH SCHOOL DAUDPUR SARAN,SARAN,MASHRAKH
91027,A N S HIGH SCHOOL EKMA SARAN,SARAN,MASHRAKH
91028,K D S HIGH SCHOOL GHURAPALI SARAN,SARAN,MASHRAKH
91029,"S U P R L D P G H/S HARPUR KARAH, SARAN",SARAN,MASHRAKH
91030,HIGH SCHOOL JAITPUR SARAN,SARAN,MASHRAKH
91031,HIGH SCHOOL JALALPUR BAZAR SARAN,SARAN,MASHRAKH
91032,M D H/S KANHAULI BANIYAPUR SARAN,SARAN,MASHRAKH
91033,ADARSH HIGH SCHOOL KOHRA SARAN,SARAN,MASHRAKH
91034,HIGH SCHOOL KAZIPUR SARAN,SARAN,MASHRAKH
91035,R S K S HIGH SCHOOL KHALPURA SARAN,SARAN,MASHRAKH
91036,Y K HIGH SCHOOL KHODAIBAGH SARAN,SARAN,MASHRAKH
91037,SANYASI H/S KOPA SAMHOTA SARAN,SARAN,MASHRAKH
91038,GANDHI SMARAK H/S KOPA SARAN,SARAN,MASHRAKH
91039,S K H/S V NAGAR KEWANI SARAN,SARAN,MASHRAKH
91040,HIGH SCHOOL KOLHUAN SARAN,SARAN,MASHRAKH
91041,S D N HIGH SCHOOL LAHLADPUR SARAN,SARAN,MASHRAKH
91042,M M B H/S MANSAR KUMNA SARAN,SARAN,MASHRAKH
91043,"BED NARAYAN H/S MAHMADPUR GARKHA, SARAN",SARAN,MASHRAKH
91044,HIGH SCHOOL MUBARAKPUR SARAN,SARAN,MASHRAKH
91045,RAJENDRA VIDYA MANDIR MAKER SARAN,SARAN,MASHRAKH
91046,HALKHORI SAH H/S MANJHI SARAN,SARAN,MASHRAKH
91047,DALAN SINGH H/S MANJHI SARAN,SARAN,MASHRAKH
91048,M D HIGH SCHOOL MAHAMMADPUR SARAN,SARAN,MASHRAKH
91049,S K HIGH SCHOOL MATIAR SARAN,SARAN,MASHRAKH
91050,HIGH SCHOOL NAWADA CHAINWA SARAN,SARAN,MASHRAKH
91051,M R S D HIGH SCHOOL NARAON SARAN,SARAN,MASHRAKH
91052,B B RAM HIGH SCHOOL NAGRA SARAN,SARAN,MASHRAKH
91053,ADARSH JANTA H/S NAINI SARAN,SARAN,MASHRAKH
91054,M M HIGH SCHOOL PACHRUKHI SARAN,SARAN,MASHRAKH
91055,HIGH SCHOOL PARSA SARAN,SARAN,MASHRAKH
91056,HIGH SCHOOL PARSA GARH SARAN,SARAN,MASHRAKH
91057,HIGH SCHOOL RASALPURA SARAN,SARAN,MASHRAKH
91058,G R HIGH SCHOOL REVEL GANJ SARAN,SARAN,MASHRAKH
91059,"JANTA H/S RAMPUR BIRBHAN GARKHA, SARAN",SARAN,MASHRAKH
91060,R P HIGH SCHOOL RAMPUR KALA SARAN,SARAN,MASHRAKH
91061,"S D S GIRLS H/S SAWARI JALALPUR, SARAN",SARAN,MASHRAKH
91062,R K HIGH SCHOOL SEMARIYA SARAN,SARAN,MASHRAKH
91063,K D HIGH SCHOOL SISAI SARAN,SARAN,MASHRAKH
91064,M P S H/S SITAB DIYARA SARAN,SARAN,MASHRAKH
91065,MUNI LAL H/S SAID SARAI SARAN,SARAN,MASHRAKH
91066,HIGH SCHOOL TAJPUR SARAN,SARAN,MASHRAKH
91067,R N HIGH SCHOOL YOGIA SARAN,SARAN,MASHRAKH
91068,HIGH SCHOOL BAJITPUR SARAN,SARAN,MASHRAKH
91069,VIDYA NIKETAN H/S MARAR SARAN,SARAN,MASHRAKH
91070,L J Y BALIKA HIGH SCHOOL KATRA SARAN,SARAN,MASHRAKH
91071,"K S H S GARHWATOLA BELBANIYA, SARAN",SARAN,MASHRAKH
91072,"SRI S S HIGH SCHOOL BHALUHI, SARAN",SARAN,MASHRAKH
91073,HARIJEE APHAR H/S APHAR SARAN,SARAN,MASHRAKH
91074,JANTA HIGH SCHOOL GORHNA SARAN,SARAN,MASHRAKH
91075,R S HIGH SCHOOL PAIGA SARAN,SARAN,MASHRAKH
91076,S R G P HIGH SCHOOL SARWARA SARAN,SARAN,MASHRAKH
91077,HIGH SCHOOL SATJORA SARAN,SARAN,MASHRAKH
91078,HIGH SCHOOL AMNAUR SARAN,SARAN,MASHRAKH
91079,N H/S BAHADURPUR MASHARK SARAN,SARAN,MASHRAKH
91080,D R R B S H/S BISHNUPURA SARAN,SARAN,MASHRAKH
91081,G M HIGH SCHOOL BARDAHIYAN SARAN,SARAN,MASHRAKH
91082,M R S D H/S BAHUARA MATH SARAN,SARAN,MASHRAKH
91083,"S A H/S CHAINPUR CHARIHARA MASHRAK, SARAN",SARAN,MASHRAKH
91084,"MACDONALD HIGH SCHOOL DEORIYA, SARAN",SARAN,MASHRAKH
91085,N S HIGH SCHOOL GAWANDRI SARAN,SARAN,MASHRAKH
91086,K B G HIGH SCHOOL HARPURJAN SARAN,SARAN,MASHRAKH
91087,K S HIGH SCHOOL ISUAPUR SARAN,SARAN,MASHRAKH
91088,HIGH SCHOOL KAITUKA LACHHI SARAN,SARAN,MASHRAKH
91089,"L M HIGH SCHOOL KUDARIYA RAJAPATTI, SARAN",SARAN,MASHRAKH
91090,"HIGH SCHOOL KONDH BHAGWANPUR, SARAN",SARAN,MASHRAKH
91091,HIGH SCHOOL MARHOWRAH SARAN,SARAN,MASHRAKH
91092,HIGH SCHOOL MAHULI CHAKHAN SARAN,SARAN,MASHRAKH
91093,"HIGH SCHOOL MASHRAK, SARAN",SARAN,MASHRAKH
91094,J J P G HIGH SCHOOL MASHRAK SARAN,SARAN,MASHRAKH
91095,RASTRIYA H/S NARHARPUR SARAN,SARAN,MASHRAKH
91096,ISLAMIA HIGH SCHOOL OLHANPUR SARAN,SARAN,MASHRAKH
91097,HIGH SCHOOL PARASHURAMPUR SARAN,SARAN,MASHRAKH
91098,S R P G H/S POJHI BHUALPUR SARAN,SARAN,MASHRAKH
91099,GOVT SC RESI H/S RAMCHAK SARAN,SARAN,MASHRAKH
91100,"HIGH SCHOOL RAMPUR KHORAM, SARAN",SARAN,MASHRAKH
91101,S N G H/S RAMPUR ATAULY SARAN,SARAN,MASHRAKH
91102,J M HIGH SCHOOL RAIPURA SARAN,SARAN,MASHRAKH
91103,K P HIGH SCHOOL SHILHAURI SARAN,SARAN,MASHRAKH
91104,SATYADEO SWAMI H/S SEMARI SARAN,SARAN,MASHRAKH
91105,"R N PROJECT GIRLS HIGH SCHOOL APHAR, SARAN",SARAN,MASHRAKH
91106,R J H/S BISHWAMBHARPUR SARAN,SARAN,MASHRAKH
91107,"SARVODAY HIGH SCHOOL BHAGWANPUR, SARAN",SARAN,MASHRAKH
91108,SRI Y C H/S DARIYAPUR SARAN,SARAN,MASHRAKH
91109,R J HIGH SCHOOL KHANPUR SARAN,SARAN,MASHRAKH
91110,"R N H/S PURUSHOTTAMPUR SUBARNA, SARAN",SARAN,MASHRAKH
91111,R N H/S RAMPUR PRATAPPUR SARAN,SARAN,MASHRAKH
91112,DURGA H/S SHAHPUR SUTIHAR SARAN,SARAN,MASHRAKH
91113,A Y HIGH SCHOOL BARUAN SARAN,SARAN,MASHRAKH
91114,SRI AMBIKA HIGH SCHOOL AMI SARAN,SARAN,MASHRAKH
91115,DARIHARA HIGH SCHOOL DARIHARA SARAN,SARAN,MASHRAKH
91116,SRI RAMAWATAR H/S GORAINPUR SARAN,SARAN,MASHRAKH
91117,K P S P H/S GANGAJAL SONPUR SARAN,SARAN,MASHRAKH
91118,RAHMAT GIRLS H/S MASTICHAK SARAN,SARAN,MASHRAKH
91119,R S HIGH SCHOOL MAHDALI CHAK SARAN,SARAN,MASHRAKH
91120,SARVODAYA H/S MASTICHAK SARAN,SARAN,MASHRAKH
91121,"G S HIGH SCHOOL NAYAGAON, SARAN",SARAN,MASHRAKH
91122,"GIRLS H/S PAHARI CHAK SONPUR, SARAN",SARAN,MASHRAKH
91123,S P S SEMINARY SONPUR SARAN,SARAN,MASHRAKH
91124,"SHISHU SANGH HIGH SCHOOL SONPUR, SARAN",SARAN,MASHRAKH
91125,J I HIGH SCHOOL SITALPUR SARAN,SARAN,MASHRAKH
91126,"L P Y HIGH SCHOOL SABALPUR SONEPUR, SARAN",SARAN,MASHRAKH
91127,SHEO DULARI H/S SONEPUR SARAN,SARAN,MASHRAKH
91128,JAI GOVIND H/S DIGHWARA SARAN,SARAN,MASHRAKH
91129,GIRLS HIGH SCHOOL DIGHWARA SARAN,SARAN,MASHRAKH
91130,"SRI BALDEO HIGH SCHOOL TRILOCK CHAK, SARAN",SARAN,MASHRAKH
91131,R B H/S BARWE PARSOUNA SARAN,SARAN,MASHRAKH
91132,"J D P GIRLS INTER STD SCHOOL PARSAUNA, SARAN",SARAN,MASHRAKH
91133,"GOVT OBC GIRLS RES. +2 CHAND CHAURA CHAPRA, SARAN",SARAN,MASHRAKH
91301,"UTKRAMIT M S HASANPURA BHATHA MAKER, SARAN",SARAN,MASHRAKH
91302,"UTKRAMIT M S DUMDUMMA DUGAULI MASRAKH, SARAN",SARAN,MASHRAKH
91303,U M S CHAKIYA KOTWAPATTI RAMPUR SARAN,SARAN,MASHRAKH
91304,"UTKRAMIT M S DEVPURA EKMA, SARAN",SARAN,MASHRAKH
91305,"UTKRAMIT M S NAWADA JALALPUR, SARAN",SARAN,MASHRAKH
91306,"UTKRAMIT M S DUMRI MANJHI, SARAN",SARAN,MASHRAKH
91307,"UTKRAMIT M S BAHALOLPUR BALIGAON PARSA, SARAN",SARAN,MASHRAKH
91308,"UTKRAMIT M S PANAPUR MOHAMMEDPUR, SARAN",SARAN,MASHRAKH
91309,"UTKRAMIT M S PARAUNA BALAK BHATAGAI TARIYA, SARAN",SARAN,MASHRAKH
91310,"UTKRAMIT M S BANKARWA, BHAW PARSA, SARAN",SARAN,MASHRAKH
91311,"UTKRAMIT M S BRAHIMPUR NAWADA MASHRAKH, SARAN",SARAN,MASHRAKH
91312,"UTKRAMIT M S BAROPUR PIRAUTA BANIYAPUR, SARAN",SARAN,MASHRAKH
91313,"UTKRAMIT M S CHORAUWA BEDAULI BANIYAPUR, SARAN",SARAN,MASHRAKH
91314,"UTKRAMIT MADHYAMIK SCHOOL MARICHA, BANIYAPUR, SARAN",SARAN,MASHRAKH
91315,"UTKRAMIT M S SHEKHPURA, KACHNAR, RIWILGAJ, SARAN",SARAN,MASHRAKH
91316,"UPGRADE MADHYAMIK SCHOOL MUKRERA, RIWILGANJ, SARAN",SARAN,MASHRAKH
91317,"UTKRAMIT M S BASAHI URDU LAHALADPUR, SARAN",SARAN,MASHRAKH
91318,"UTKRAMIT M S BHODASA PACHUA EKMA, SARAN",SARAN,MASHRAKH
91319,"UTKRAMIT M S BETWANIYA PARSA EAST EKMA, SARAN",SARAN,MASHRAKH
91320,"UTKRAMIT M S EKSAR EKMA, SARAN",SARAN,MASHRAKH
91321,"UTKRAMIT M S MIRJAPUR MURARPUR LAHLADPUR, SARAN",SARAN,MASHRAKH
91322,"UTKRAMIT M S PIRAUNA GARKHA, SARAN",SARAN,MASHRAKH
91323,"UPGRADED M S ITWA ITWA GARKHA, SARAN",SARAN,MASHRAKH
91324,"UTKRAMIT M S GOPALPUR DUMRI NAGRA, SARAN",SARAN,MASHRAKH
91325,"UPGRADED M S NETHUA SALIMAPUR MADHAURA, SARAN",SARAN,MASHRAKH
91326,"UTKRAMIT MADHYAMIK SCHOOL MADAN SADH, MANJHI, SARAN",SARAN,MASHRAKH
91327,"UTKRAMIT M S SARYUPAR GOBRAHI MANJHI, SARAN",SARAN,MASHRAKH
91328,"UTKRAMIT M S BARI SIRISIYA PACHRUKHI PARSA, SARAN",SARAN,MASHRAKH
91329,"UTKRAMIT MADHYAMIK SCHOOL SARAIYA, DARIYAPUR, SARAN",SARAN,MASHRAKH
91330,"UTKRAMIT H S DHONGHA, DARIYAPUR, SARAN",SARAN,MASHRAKH
91331,"UTKRAMIT MADHYAMIK SCHOOL BARKA BANIYA, NATH CHAPRA, DARIYAPUR, SARAN",SARAN,MASHRAKH
91332,"UTKRAMIT M S MALKHACHAK, BARUA, DIGHWARA, SARAN",SARAN,MASHRAKH
91333,"UTKRAMIT M S SHIKARPUR SONPUR, SARAN",SARAN,MASHRAKH
91334,"UTKRAMIT M S GOVINDCHAK SONEPUR, SARAN",SARAN,MASHRAKH
91335,"UTKRAMIT M S MANUPUR, MANUPUR, DIGHWARA, SARAN",SARAN,MASHRAKH
91336,"UTKRAMIT M S BELAUR, PANAPUR, SARAN",SARAN,MASHRAKH
91337,"UTKRAMIT M S KOTHEIA, JALALPUR, SARAN",SARAN,MASHRAKH
91341,"UTKRAMIT MADHYAMIK SCHOOL ANWAL, JALALPUR, SARAN",SARAN,MASHRAKH
91342,"UTKRAMIT M S UDAYPURA, CHAPRA SADAR, SARAN",SARAN,MASHRAKH
91343,"UTKRAMIT MADHYAMIK SCHOOL MUBARAKPUR,, SARAN",SARAN,MASHRAKH
91344,"UTKRAMIT M S HARPUR FARIDAN, TAREIA, SARAN",SARAN,MASHRAKH
91345,"UTKRAMIT MADHYAMIK SCHOOL GAOUSAPUR, EKMA, SARAN",SARAN,MASHRAKH
91346,"UTKRAMIT M S SARAIA BASANT, TAREIA, SARAN",SARAN,MASHRAKH
91347,"UTKRAMIT MADHYAMIK SCHOOL BHELDI, PARSA, SARAN",SARAN,MASHRAKH
91348,"UTKRAMIT MADHYAMIK SCHOOL NAUTAN, EKMA, SARAN",SARAN,MASHRAKH
91349,"UTKRAMIT MADHYAMIK SCHOOL KARHI, BANIAPUR, SARAN",SARAN,MASHRAKH
91350,"UTKRAMIT MADHYAMIK SCHOOL SISWA, ISUAPUR, SARAN",SARAN,MASHRAKH
91351,"UTKRAMIT MADHYAMIK SCHOOL PIPRA, BANIAPUR, SARAN",SARAN,MASHRAKH
91352,"UTKRAMIT M S BALWAN TOLA, CHAPRA SADAR, SARAN",SARAN,MASHRAKH
91353,"UTKRAMIT MADHYAMIK SCHOOL GANDAMAN, SARAN",SARAN,MASHRAKH
91354,"UTKRAMIT GIRLS MADHYAMIK SCHOOL ,SITAB, SARAN",SARAN,MASHRAKH
91355,"U H S ARVINDNAGAR, DARIYAPUR, SARAN",SARAN,MASHRAKH
91356,"UPGRADAD H/S KUDARBAGHA, GARKHA, SARAN",SARAN,MASHRAKH
91501,"PRABHUNATH JAMADAR H/S POKHARERA TARAIYA, SARAN",SARAN,MASHRAKH
91502,"G.N.S. HIGH SCHOOL DHANAURA, KOTHIYA, SARAN",SARAN,MASHRAKH
91503,"PYARO DEVI H/S DUMARI, SARAN",SARAN,MASHRAKH
91504,"BANSILAL SANTLAL H/S KOHARA MATHIYA PARSA, SARAN",SARAN,MASHRAKH
91505,SHRI HARDEO YADAV GIRL'S H/S MANJHI SARAN,SARAN,MASHRAKH
91506,"FULPATTO KUWAR ACHUTANAND SINGH BALIKA U VID, SARAN",SARAN,MASHRAKH
91507,KAMALDEO PRASAD YADAV H/S SONBARSA SARAN,SARAN,MASHRAKH
91508,"RAM SUNDERDAS BALIKA UCHCH VIDYALAYA KHARIKA, SARAN",SARAN,MASHRAKH
91509,"VISHNU DEO SINGH GIRL'S H/S DHOBAWAL NAGRA, SARAN",SARAN,MASHRAKH
91510,"MAHANTH PRYAG DAS H/S KHAIRANPUR PACHAKHANDA, SARAN",SARAN,MASHRAKH
91512,GIRL'S HIGH SCHOOL SENDUAR DAYALPUR SARAN,SARAN,MASHRAKH
91513,"MAHENDRA GIRL'S H/S ISMAIL CHAK SONPUR, SARAN",SARAN,MASHRAKH
91514,HIGH SCHOOL RASULPUR SARAN,SARAN,MASHRAKH
91515,RAJ KUMARI GIRL'S H/S MUKRERA SARAN,SARAN,MASHRAKH
91516,DR SITARAM PRASAD H/S CHANCHAURA SARAN,SARAN,MASHRAKH
91517,"DR SYED MAHMOOD URDU GIRL'S H/S DAHIYAWAN, SARAN",SARAN,MASHRAKH
91518,HIGH SCHOOL JAYKARAN NAGAR JAMALPUR SARAN,SARAN,MASHRAKH
91519,MAINAWATI SUKHDEO H/S NAUDIHAN SAIDPUR SARAN,SARAN,MASHRAKH
91520,HIGH SCHOOL DUMARI ADDA SARAN,SARAN,MASHRAKH
91521,INDIRA GANDHI H/S REWARI SARAN,SARAN,MASHRAKH
91522,KUMAR KALIKA H/S BASDILA SARAN,SARAN,MASHRAKH
91523,RAM DULARI DEVI GIRL'S H/S KOHRABAZAR SARAN,SARAN,MASHRAKH
91524,Y S BHAW NATH SINGH H S SUHAI SHAHPUR SARAN,SARAN,MASHRAKH
91525,RAGHUBIR RAI H/S ZILKABAD GARKHA SARAN,SARAN,MASHRAKH
91526,"BALIKA HIGH SCHOOL NAINI, SARAN",SARAN,MASHRAKH
91701,"RAM SUNDAR DAS MAHILA MAHAVIDYALAYA SONPUR, SARAN",SARAN,MASHRAKH
91703,RSJR (SS) SCHOOL LAUWAN BEDAULI BANIYAPUR SARAN,SARAN,MASHRAKH
91705,"THAKUR OM PRAKASH SINGH U.M.V. PAKARIDIH , SARAN",SARAN,MASHRAKH
91706,"R J J C B D +2 SCHOOL SADHPUR BAZAR, SARAN",SARAN,MASHRAKH
91707,"A.S.K.M. INTER COLLEGE SONAULI, SARAN",SARAN,MASHRAKH
91708,"S S PHULA DEVI MAHILA + 2 H/S, DIGHWARA, SARAN",SARAN,MASHRAKH
91711,"S.J.A.S SCHOOL BADA LAUWAN, BANIYAPUR, CHAPRA, SARAN",SARAN,MASHRAKH
92001,S V S H/S AMLORI SARSAR SIWAN,SIWAN,NAUTAN
92002,"HIGH SCHOOL ANDER, SIWAN",SIWAN,NAUTAN
92003,"G M HIGH SCHOOL ADAMPUR, SIWAN",SIWAN,NAUTAN
92004,Y D HIGH SCHOOL ALAPUR SIWAN,SIWAN,NAUTAN
92005,A A S D H/S BARKAGAON SIWAN,SIWAN,NAUTAN
92006,G M HIGH SCHOOL BARHARIA SIWAN,SIWAN,NAUTAN
92007,S P HIGH SCHOOL BHIM PUR SIWAN,SIWAN,NAUTAN
92008,B F H/S BABUHATA PARWAN SIWAN,SIWAN,NAUTAN
92009,"RAMAUTAR HIGH SCHOOL BHAWRAJPUR, SIWAN",SIWAN,NAUTAN
92010,D S H/S BHARTHUI GARH SIWAN,SIWAN,NAUTAN
92011,B B NATH H/S CHITTAKHAL SIWAN,SIWAN,NAUTAN
92012,HIGH SCHOOL CHAINPUR SIWAN,SIWAN,NAUTAN
92013,"MADHUSUDAN HIGH SCHOOL CHHITAULI, SIWAN",SIWAN,NAUTAN
92014,"KABIR MUNISHWAR H/S DHANAWATI MATH, SIWAN",SIWAN,NAUTAN
92015,HIGH SCHOOL DINDAYAL PUR SIWAN,SIWAN,NAUTAN
92016,"HIGH SCHOOL DARAULI, SIWAN",SIWAN,NAUTAN
92017,"S L JAIN HIGH SCHOOL DARAULI, SIWAN",SIWAN,NAUTAN
92018,"D C HIGH SCHOOL DONE, SIWAN",SIWAN,NAUTAN
92019,"L M T HIGH SCHOOL GUTHANI, SIWAN",SIWAN,NAUTAN
92020,"PROJECT GIRLS HIGH SCHOOL GUTHANI, SIWAN",SIWAN,NAUTAN
92021,"HIGH SCHOOL GAHILAPUR, SIWAN",SIWAN,NAUTAN
92022,H R B HIGH SCHOOL GANGPUR SIWAN,SIWAN,NAUTAN
92023,HIGH SCHOOL HASUA SIWAN,SIWAN,NAUTAN
92024,"M S H/S CUM INTER COLL HUSSAINGANJ, SIWAN",SIWAN,NAUTAN
92025,"C HIGH SCHOOL JAGDISHPUR, SIWAN",SIWAN,NAUTAN
92026,"S K HIGH SCHOOL KAILGARH, SIWAN",SIWAN,NAUTAN
92027,"G S HIGH SCHOOL LAHEJEE, SIWAN",SIWAN,NAUTAN
92028,R S HIGH SCHOOL LOHGANJAR SIWAN,SIWAN,NAUTAN
92029,"R N S H/S MAHABIRGANJ KALA DUMARA,SIWAN",SIWAN,NAUTAN
92030,H R HIGH SCHOOL MAIRWA SIWAN,SIWAN,NAUTAN
92031,TOWN HIGH SCHOOL MAIRWA SIWAN,SIWAN,NAUTAN
92032,"KANYA HIGH SCHOOL MAIRWA, SIWAN",SIWAN,NAUTAN
92033,"R K S GIRL'S HIGH SCHOOL MAIRWA, SIWAN",SIWAN,NAUTAN
92034,HIGH SCHOOL NAWTAN SIWAN,SIWAN,NAUTAN
92035,"DAMODAR HIGH SCHOOL NARAINPUR, SIWAN",SIWAN,NAUTAN
92036,"HIGH SCHOOL NIKHATI KALAN, SIWAN",SIWAN,NAUTAN
92037,G S V M H/S PACHRUKHI SIWAN,SIWAN,NAUTAN
92038,HIGH SCHOOL PACHLAKHI SIWAN,SIWAN,NAUTAN
92039,"B D B HIGH SCHOOL PACHBENIA, SIWAN",SIWAN,NAUTAN
92040,PROJECT A GIRLS H/S PACHRUKHI SIWAN,SIWAN,NAUTAN
92041,"G D K HIGH SCHOOL RASID CHAK MATHIA, SIWAN",SIWAN,NAUTAN
92042,HIGH SCHOOL RAJPUR SIWAN,SIWAN,NAUTAN
92043,D A V HIGH SCHOOL SIWAN,SIWAN,NAUTAN
92044,V M HIGH SCHOOL SIWAN,SIWAN,NAUTAN
92045,ARYA KANYA HIGH SCHOOL SIWAN,SIWAN,NAUTAN
92046,SMT RAJBANSHI DEVI GIRLS H/S SIWAN,SIWAN,NAUTAN
92047,DAUD MEMORIAL URDU GIRLS H/S SIWAN,SIWAN,NAUTAN
92048,ISLAMIA HIGH SCHOOL SIWAN,SIWAN,NAUTAN
92049,BRAJ KISHOR H/S SRINAGAR SIWAN,SIWAN,NAUTAN
92050,PUBLIC HIGH SCHOOL SAHULI SIWAN,SIWAN,NAUTAN
92051,"G B K HIGH SCHOOL SHAHPUR, SIWAN",SIWAN,NAUTAN
92052,GANDAK HIGH SCHOOL TARWARA SIWAN,SIWAN,NAUTAN
92053,"R B D HIGH SCHOOL THEPAHAN, SIWAN",SIWAN,NAUTAN
92054,K M HIGH SCHOOL TARI SIWAN,SIWAN,NAUTAN
92055,C B H/S USHARI DHANAUTI SIWAN,SIWAN,NAUTAN
92056,"D U V M BISHNUPURA BAZAR MAIRAWA, SIWAN",SIWAN,NAUTAN
92057,MAHENDRA HIGH SCHOOL ZIRADEI SIWAN,SIWAN,NAUTAN
92058,"PROJECT KASTURBA BALIKA H/S PANJWAR, SIWAN",SIWAN,NAUTAN
92059,"R B R B HIGH SCHOOL KHORI PANKAR, SIWAN",SIWAN,NAUTAN
92060,"SHAHID UMAKANT H/S NARENDRAPUR, SIWAN",SIWAN,NAUTAN
92063,"SMT LALITA DEVI PROJECT GIRLS H/S DARAULI, SIWAN",SIWAN,NAUTAN
92064,"KESHAV BALIKA H S KOHARBALIA, SIWAN",SIWAN,NAUTAN
92065,"L B S HIGH SCHOOL BAGAURA, SIWAN",SIWAN,NAUTAN
92066,RAHUL H/S BALIA KARONPURA SIWAN,SIWAN,NAUTAN
92067,"V M GIRLS H/S BALIA POKHAR KARNPURA, SIWAN",SIWAN,NAUTAN
92068,"HIGH SCHOOL BASANTPUR, SIWAN",SIWAN,NAUTAN
92069,S B R H/S BALDIHA TALIMAPUR SIWAN,SIWAN,NAUTAN
92070,"S S HIGH SCHOOL BHAGWANPUR HAT, SIWAN",SIWAN,NAUTAN
92071,P Y GIRLS H/S BHAGWANPUR SIWAN,SIWAN,NAUTAN
92072,"T P HIGH SCHOOL BHITHI, SIWAN",SIWAN,NAUTAN
92073,S V H/S CHAKIA CHATURVEDI SIWAN,SIWAN,NAUTAN
92074,M G HIGH SCHOOL GAUR SIWAN,SIWAN,NAUTAN
92075,"PALTOO HIGH SCHOOL GOPALPUR KOTHI, SIWAN",SIWAN,NAUTAN
92076,N K HIGH SCHOOL GOREAKOTHI SIWAN,SIWAN,NAUTAN
92077,HIGH SCHOOL HARSARDHANAUTI SIWAN,SIWAN,NAUTAN
92078,B HIGH SCHOOL HARIHARPUR SIWAN,SIWAN,NAUTAN
92079,I S HIGH SCHOOL HILSAR SIWAN,SIWAN,NAUTAN
92080,HIGH SCHOOL KISHUNPURA SIWAN,SIWAN,NAUTAN
92081,"ASHARFI LAL H/S LAXMIGANJ CHHITAULI, SIWAN",SIWAN,NAUTAN
92082,S B HIGH SCHOOL MAHARAJGANJ SIWAN,SIWAN,NAUTAN
92083,"S K J R HIGH SCHOOL MAHARAJGANJ, SIWAN",SIWAN,NAUTAN
92084,UMA SHANKAR H/S MAHARAJGANJ SIWAN,SIWAN,NAUTAN
92085,JANTA HIGH SCHOOL MUSEPUR SIWAN,SIWAN,NAUTAN
92086,HIGH SCHOOL MAGHAR SIWAN,SIWAN,NAUTAN
92087,"HIGH SCHOOL MAHAMDA, SIWAN",SIWAN,NAUTAN
92088,S G M HIGH SCHOOL MORAMAIRY SIWAN,SIWAN,NAUTAN
92089,HIGH SCHOOL NABIGANJ BAZAR SIWAN,SIWAN,NAUTAN
92090,ADYA HIGH SCHOOL PATERHI SIWAN,SIWAN,NAUTAN
92091,"RAJENDRA HIGH SCHOOL PAHLEJ PUR, SIWAN",SIWAN,NAUTAN
92092,G S HIGH SCHOOL RUKUNDIPUR SIWAN,SIWAN,NAUTAN
92093,"HIGH SCHOOL SAMARDAH, SIWAN",SIWAN,NAUTAN
92094,PREM CHAND HIGH SCHOOL SARARI SIWAN,SIWAN,NAUTAN
92095,G J P H/S SANI BASANTPUR SIWAN,SIWAN,NAUTAN
92096,"PRACTICAL HIGH SCHOOL SIKATIYA, SIWAN",SIWAN,NAUTAN
92097,S G S H/S UJAIN DORANDA SIWAN,SIWAN,NAUTAN
92098,"PRO YAMUNA GIRLS H/S BASANTPUR, SIWAN",SIWAN,NAUTAN
92099,"L P D PROJECT GIRLS H/S GOREAKOTHI, SIWAN",SIWAN,NAUTAN
92101,"K S G S H/S PIPARA, SIWAN",SIWAN,NAUTAN
