School Code,School Name,District Code
73442,UPGRADE HIGH SCHOOL SARANGPUR,73
73443,UPGRADE HIGH SCHOOL DHAMAWAL BHOJPUR,73
73444,UPGRADE HIGH SCHOOL SEMARIYA,73
73445,UPG MADHYAMIK VIDYALAY HARIHARPUR,73
73446,UTKRAMIT MADHYMIK VIDYALAYA ISHWARPURA,73
73447,UPGRADE HIGH SCHOOL SONBARSA SHAHPUR BHOJPUR,73
73448,UTKRAMIT MADHYMIK VIDYALAY SARANA SHAHPUR BHOJPUR,73
73449,UTKRAMIT MADYAMIK VIDYALAY KAPURDIHRA DUMARIYA TARARI BHOJPUR,73
73450,UMS BISHUNPURA IMADPUR TARAI BHOJPUR,73
73451,UTKRAMIT MADHYAMIK SCHOOL BHARASARA MANGIT,73
73501,"RAJESHWARI ASHA GIRL'S H/S KARJA, BHOJPUR",73
73502,"BAURAHAWA BABA H/S SOBHA TOLA DAWAN, BHOJPUR",73
73504,"PARVATI KANYA HIGH SCHOOL AKHGAON, BHOJPUR",73
73505,"TRIGUNA SINGH GIRL'S H/S MATUKPUR, BHOJPUR",73
73507,"CHANDRIKA BADREE CHAUDHARY GIRLS H/S PARASIYA, BHOJPUR",73
73508,"AMBIKA SHARAN SINGH H/S JAMALPUR, BHOJPUR",73
73509,"KISHAN HIGH SCHOOL CHHAPRAPUR, BHOJPUR",73
73510,"HIGH SCHOOL KHANDOL PHULARI, BHOJPUR",73
73511,"KISAN BALIKA H/S PIRO, BHOJPUR",73
73512,"SARSWATI KANYA H/S NARAYANPUR HASANBAZAR, BHOJPUR",73
73513,"SHAKTI PRASAD SINGH GIRLS H/S DALIPPUR, BHOJPUR",73
73514,HIGH SCHOOL NARAYANPUR BHOJPUR,73
73515,"S.S.M. GIRL'S H/S DIGHA,MITHUTOLA, BHOJPUR",73
73516,"RAJIV GANDHI GIRLS H/S MAHATMA GANDHI NAGAR, BHOJPUR",73
73517,SAWTELLE MEMORIAL GIRLS H/S ARRA BHOJPUR,73
73518,"ARSAD MEM.URDU G H S MILKI MUH-ARRAH,BHOJPUR",73
73519,"RAMADHAR HARIBANSH SINGH GIRLS H/S BABURA, BHOJPUR",73
73520,"NIRMALA SHIKSHA BHAWAN H/S SHAHPUR PATI, BHOJPUR",73
73521,"M J KAPIL DEO HIGH SCHOOL RATNARH, BHOJPUR",73
73701,"GYANODAYA +2 HIGH SCHOOL, BABHNAULI BHOJPUR",73
73702,UNIVERSAL 10 + 2 PUBLIC SCHOOL BIHIYA BHOJPUR,73
73355,"NAV UTTKRAMIT M S PURHARA, BHOJPUR",73
73503,"GAYA KESHAW ASHRAFI DEVI GIRL'S H/S NAWADABEN, BHOJPUR",73
75001,BUXAR HIGH SCHOOL BUXAR,75
75002,B B HIGH SCHOOL BUXAR,75
75003,NEHRU SMARAK HIGH SCHOOL BUXAR,75
75004,INDIRA HIGH SCHOOL BUXAR,75
75005,S S GIRLS HIGH SCHOOL BUXAR,75
75006,GOVT SC RES HIGH SCHOOL BUXAR,75
75007,HIGH SCHOOL PULIA BUXAR,75
75008,"S K R HIGH SCHOOL TIWARIPUR, BUXAR",75
75009,G P HIGH SCHOOL MAHDAH BUXAR,75
75010,"ADARSH HIGH SCHOOL CHAUSA, BUXAR",75
75011,GIRLS HIGH SCHOOL CHAUSA BUXAR,75
75012,HIGH SCHOOL ITARHI BUXAR,75
75013,S J K HIGH SCHOOL KAITHNA BUXAR,75
75014,"YADAV HIGH SCHOOL BIKRAM ENGLISH, BUXAR",75
75015,"NAV JYOTI HIGH SCHOOL KUKURHA, BUXAR",75
75016,"HIGH SCHOOL HAKIMPUR, BUXAR",75
75017,"D P HIGH SCHOOL UNWAS, BUXAR",75
75018,"JAWAHAR JYOTI HIGH SCHOOL BASUDHAR, BUXAR",75
75020,"HIGH SCHOOL RAJPUR, BUXAR",75
75021,"HIGH SCHOOL KANEHARI, BUXAR",75
75022,R K HIGH SCHOOL TEARA BUXAR,75
75023,"HIGH SCHOOL MANIK PUR, BUXAR",75
75024,"G M HIGH SCHOOL NAGPUR, BUXAR",75
75025,"SOMESHWAR HIGH SCHOOL GOGAURA, BUXAR",75
75026,GANGA ADARSH H/S DEHRI BUXAR,75
75027,"GANDHI SMARAK HIGH SCHOOL DHANSOI, BUXAR",75
75028,HIGH SCHOOL SIKATHI BUXAR,75
75029,"+2 HIGH SCHOOL SIKRAUL, JALILPUR, BUXAR",75
75030,HAR HAR MAHADEV H/S KATHARAIN BUXAR,75
75031,HIGH SCHOOL SUJAYAT PUR BUXAR,75
75032,SAINT MARY'S HIGH SCHOOL NAI BAZAR BUXAR,75
75033,"S N PRO BALIKA H/S ITARHI, BUXAR",75
75034,RAJ HIGH SCHOOL DUMRAON BUXAR,75
75035,"C P S S HIGH SCHOOL DUMRAON, BUXAR",75
75036,M U GIRLS HIGH SCHOOL DUMRAON BUXAR,75
75037,HIGH SCHOOL MURAR BUXAR,75
75038,HIGH SCHOOL KORANSARAI BUXAR,75
75039,HIGH SCHOOL ATAON BUXAR,75
75040,HIGH SCHOOL ARIAON BUXAR,75
75041,"HIGH SCHOOL SOWAN, BUXAR",75
75042,HIGH SCHOOL CHILAHRI BUXAR,75
75043,HIGH SCHOOL CHOUGAI BUXAR,75
75044,HIGH SCHOOL LAKHAN DIHARA BUXAR,75
75045,N S Y S HIGH SCHOOL MUGAON BUXAR,75
75046,"B N HIGH SCHOOL BRAHAMPUR, BUXAR",75
75047,"HIGH SCHOOL NAINIJORE, BUXAR",75
75048,G B O HIGH SCHOOL BANSHWAR BUXAR,75
75049,HIGH SCHOOL NIMEZ BUXAR,75
75050,AMIR HIGH SCHOOL BAGEN BUXAR,75
75051,S B N B D O H/S DEOKULI BUXAR,75
75052,"S GANAPATI CHAKANI H/S HATHILPUR, BUXAR",75
75053,"M S S D HIGH SCHOOL CHAKKI, BUXAR",75
75054,PROJECT GIRLS H/S BRAHAMPUR BUXAR,75
75055,HIGH SCHOOL SIMRI BUXAR,75
75056,T S GIRLS HIGH SCHOOL SIMARI BUXAR,75
75057,A S M HIGH SCHOOL BALIHAR BUXAR,75
75058,"ADARSH HIGH SCHOOL BARKA RAJPUR, BUXAR",75
75059,G S V M HIGH SCHOOL KATHAR BUXAR,75
75060,K P HIGH SCHOOL DUMRI BUXAR,75
75061,RAJAPUR HIGH SCHOOL ARJUNPUR BUXAR,75
75062,J N M U HIGH SCHOOL NEAZIPUR BUXAR,75
75063,HIGH SCHOOL NAWANAGAR BUXAR,75
75064,"HIGH SCHOOL KESATH, BUXAR",75
75065,HIGH SCHOOL SONBARSA BUXAR,75
75066,HIGH SCHOOL RAGHUNATHPUR BUXAR,75
75067,"HIGH SCHOOL SIKRAULLUKH, BUXAR",75
75068,R L S Y HIGH SCHOOL RANVIRPUR BUXAR,75
75069,"S H S HIGH SCHOOL KHANDRICHA, BUXAR",75
75070,HIGH SCHOOL KATIKNAR BUXAR,75
75071,"D N A HIGH SCHOOL MANIYAN, BUXAR",75
75072,"R N P HIGH SCHOOL DAFADIHARI, BUXAR",75
75073,S R L S GIRLS H/S MUKUNDDERA BUXAR,75
75074,RAJKIYA GIRLS H/S CHAKKI BUXAR,75
75075,"ST JOSEPH'S GIRLS HIGH SCHOOL PURANA BHOJPUR, BUXAR",75
75301,"UTKRAMIT M S DHAKAICH SIMARI, BUXAR",75
75302,"UTKRAMIT M S MAHUAR BRAHMPUR, BUXAR",75
75303,"UTKRAMIT M S BANARPUR CHAUSA, BUXAR",75
75304,UTKRAMIT M S KITPURA KAMARPUR BUXAR,75
75305,"UTKRAMIT M S BHOJPUR KADIM DUMRAON, BUXAR",75
75306,"UTKRAMIT M S DHANBAKHRA RUPSAGAR NAWANAGAR, BUXAR",75
75307,"UTKRAMIT M S BAIKUNTHPUR BADAKAGAON ITADIH, BUXAR",75
75308,"UTKRAMIT M S RASEN RAJPUR, BUXAR",75
75309,"UTKRAMIT M S DHANANJAYPUR SIMRI, BUXAR",75
75310,"U M S BARKA SIAGHNPURA PAIGAMBARPUR SIMRI, BUXAR",75
75311,"UTKRAMIT M S KHARHA TARN KHARHA TARN SIMRI, BUXAR",75
75312,UTKRAMIT M S NADANW NADANW BUXAR,75
75313,UTKRAMIT M S BARUNA BARUNA BUXAR,75
75314,UTKRAMIT M S MANJHARIA KHUTAHAN BUXAR,75
75315,"UTKRAMIT M S NUAON DUMRAON, BUXAR",75
75316,"UTKRAMIT M S KANJHARUA DUMRAON, BUXAR",75
75317,"UTKRAMIT M S MATHILA DUMRAON, BUXAR",75
75318,"UTKRAMIT M S KARUAJ ATAON DUMRAON, BUXAR",75
75319,"UTKRAMIT M S PARMANPUR NAWANAGAR, BUXAR",75
75320,"UTKRAMIT M S BARKAGAON ITARHI, BUXAR",75
75321,"UTKRAMIT M S HARPUR (JAIPUR) ITARHI, BUXAR",75
75322,"UTKRAMIT M S KHIRI RAJPUR, BUXAR",75
75323,"UTKRAMIT M S BASAWAN KALA BASAWAN ITHARHI, BUXAR",75
75324,"URDU UTKRAMIT M S BANNI RAJPUR, BUXAR",75
75325,"UTKRAMIT M S RAMPUR MATHIYA CHHATNWAR DUMRAON, BUXAR",75
75326,"UTTKRAMIT M S EKARASI, BUXAR",75
75328,"UTKRAMIT MADHYAMIK SCHOOL BOAKSA, BUXAR",75
75329,"GIRLS UTKRAMIT M S DULLAHPUR, SIMARI, BUXAR",75
75330,"HA UTKRAMIT M S RAGHUNATHPUR, BRAHMPUR, BUXAR",75
75331,"UTKRAMIT MADHYAMIK SCHOOL JASO, BUXAR",75
75332,"UTKRAMIT M S CHOTKA SIHANPURA, SIMARI, BUXAR",75
75333,"UTKRAMIT MADHYAMIK SCHOOL MANGRAV, RAJPUR, BUXAR",75
75334,"UTKRAMIT MADHYAMIK SCHOOL PAWANI, CHAUSA, BUXAR",75
75335,"UTKRAMIT MADHYAMIK SCHOOL SAGARA, CHAUSA, BUXAR",75
75336,"UTKRAMIT MADHYAMIK SCHOOL EKAOUNA, SIMARI, BUXAR",75
75337,"UTKRAMIT MADHYAMIK SCHOOL BARADHI, BHARMPUR, BUXAR",75
75338,"UTKRAMIT MADHYAMIK SCHOOL BHADAR, NAVANAGAR, BUXAR",75
75339,"UTKRAMIT MADHYAMIK SCHOOL BIJHAURA, ITADIH, BUXAR",75
75340,"UTKRAMIT MADHYAMIK SCHOOL BEARI, ITADIH, BUXAR",75
75341,"UTKRAMIT M S GOVINDPUR, NAVANAGAR, BUXAR",75
75342,"UTKRAMIT MADHYAMIK SCHOOL CHUUNI, CHAUSA, BUXAR",75
75344,"UTKARMIT HIGH SCHOOL , BHITIHARA, BUXAR",75
75345,"UTKARMIT HIGH SCHOOL ,GOSAINPUR, BUXAR",75
75346,"UTKARMIT HIGH SCHOOL ,ARAK, BUXAR",75
75347,"UTKARMIT HIGH SCHOOL ,LILADHARPUR, BUXAR",75
75348,"UTKARMIT HIGH SCHOOL ,PARSAGANDA, BUXAR",75
75349,UTKRAMIT UCHCHA MADHYAMIK SCHOOL SONBARSHA,75
75350,UHSOJHABARAON,75
75351,U.M.S DHANAHA,75
75352,UCCH VIDYALYA BHADWAR,75
75353,UTKRAMIT M S UTARI NAINIJOR,75
75354,HIGH SCHOOL BAIRIYA BRAHAMPUR BUXAR,75
75355,HIGH SCHOOL GAIGHAT BRAHAMPUR BUXAR,75
75356,UCCH MADHYAMIK VIDYALAYA YOGIYA,75
75357,HIGH SCHOOL KANT,75
75358,UCHCHA MADHYAMIK VIDHYALAYA KAITHI,75
75359,UCHCH MADHYAMIK VIDYALAYA UMARPUR BUXAR,75
75360,UCHCH MADHYMIK VIDYALAY KARHANSI,75
75361,"UCHCHA MADHYAMIK VIDYALAY PANDEYPATTI, BUXAR",75
75362,UCHCH MADHYAMIK SCHOOL JAGDISHPUR,75
75363,UCHCH MADHYAMIK VIDYALAY CHURAMANPUR BUXAR,75
75364,UCCH MADHYMIK VIDYALAYA AHIRAULI BUXAR,75
75365,UCHCHA MADHYAMIK VIDYALAYA JAWAHI DIYAR,75
75366,"UCCH MADHYAMIK VIDYALAYA, KHEWALI, BUXAR",75
75367,UCHH MADHYAMIC VIDHYALAYA NACHAP,75
75368,UCHCHA MADHYAMIK VIDHYALAYA SIKRAUL,75
75369,H S S SARENJA,75
75370,UCHCH MADHYAMIK VIDYALAY KUSHALPUR,75
75371,UCHCH MADHYAMIC VIDAYALAYA BHOJPUR JADID,75
75372,UCHCH MADHYAMIK VIDYALAY NANDAN,75
75373,UCHCH MADHYAMIK VIDYALAY INDAUR,75
75374,UCHCHA MADHYAMIK VIDYALAY NARAYANPUR,75
75375,UCHCH MADHYAMIK VIDYALAYA BELAON,75
75376,UCHCHA MADHYAMIK VIDYALAYA WAINA,75
75377,UCHCH MADHYAMIK VIDYALAY GIRIDHAR BARAON,75
75378,UCHCH MADHYAMIK VIDYALAY KARSAR,75
75379,UCHCH MADHYAMIK SCHOOL BARUPUR,75
75380,UCHCH MADHYAMIK VIDYALAYA AKBARPUR BUXAR,75
75381,UCHH VIDYALAYA DEORHIA,75
75382,UCCH MADHAYAMIK VIDHYALAY HETHUA,75
75383,UCC MADHYAMIC VIDYALYA KHARAHANA,75
75384,U M S SAMAHUTA,75
75385,HIGH SECONDARY SCHOOL DULPHA BUXAR,75
75386,UCCH MADHAMIK VIDHYALAY KESHOPUR,75
75387,U.M.S RAJPUR PARSANPAH,75
75388,UCHCH MADHYAMIK VIDHYALAY  SAHIYAR,75
75389,HIGH SCHOOL GANGAULI,75
75390,UCHCH MADHYAMIK VIDHYALAY .QUAZIPUR,75
75501,GIRLS HIGH SCHOOL BHADWAR BUXAR,75
75502,"SARDAR PATEL GIRL'S HIGH SCHOOL GAJADHARGANJ, BUXAR",75
75503,"S.L.M. HIGH SCHOOL GANGAULI, DUMRAON, BUXAR",75
75504,"A P SHARMA BHOJ HIGH SCHOOL NAYA BHOJPUR, BUXAR",75
75505,SHRI SHARDA SAHAYOGI H/S LODHAS BUXAR,75
75506,HIGH SCHOOL KESHOPUR BUXAR,75
75507,K T GIRL'S H/S KORAN SARAI BUXAR,75
75508,GIRL'S HIGH SCHOOL SONBARSHA BUXAR,75
75509,"GIRL'S HIGH SCHOOL NIYAJIPUR, BUXAR",75
75510,B K D D BALIKA HIGH SCHOOL BALUA BUXAR,75
75511,KANYA HIGH SCHOOL NAYA BAZAR BUXAR,75
75512,"D N L N GIRL'S H/S SOWAN, BUXAR",75
75513,R R GIRL'S H/S KARASAR BUXAR,75
75515,M D F K K T H/S GIRIDHAR BARAWE BUXAR,75
75701,DEO KUMARI SINGH +2 GIRL'S H/S SAHIYAR BUXAR,75
75705,"KAMESHWAR SR. SEC. SCHOOL DUMROWN, BUXAR",75
61001,B K D GOVT BOYS H S DARBHANGA,61
61002,RAJ HIGH SCHOOL DARBHANGA,61
61003,"R N M GOVT GIRLS +2 S LAHERIASARAI, DARBHANGA",61
61004,"SHAFI MUSLIM H S LAHERIASARAI, DARBHANGA",61
61005,+2 MARWARI HIGH SCHOOL DARBHANGA,61
61006,SARVODAY H S GANGASAGAR DARBHANGA,61
61007,"PURVANCHAL H/S R S TANK LAHERIASARAI, DARBHANGA",61
61008,DESHRATNA DR R P GIRLS H S DARBHANGA,61
61009,"M K P VIDYAPATI H S LAHERIASARAI, DARBHANGA",61
61010,+2 M L ACADEMY LAHERIASARAI DARBHANGA,61
61011,M A R MAHILA VIDYALAY DARBHANGA,61
61012,H B SOGHRA H M URDU GIRLS SCHOOL DARBHANGA,61
61013,SRI K P P HOME GOVT BLIND H S DARBHANGA,61
61014,HIGH SCHOOL PINDARUCH DARBHANGA,61
61015,"BAPPU SMARAK HIGH SCHOOL KUSOTHAR, DARBHANGA",61
61016,"M K J HIGH SCHOOL HAYAGHAT, DARBHANGA",61
61017,S N HIGH SCHOOL BAHERI DARBHANGA,61
61018,"RAM SHRINGARI GIRLS H S KAMTAUL, DARBHANGA",61
61019,HIGH SCHOOL NEHRA DARBHANGA,61
61020,"VIDEH HIGH SCHOOL UGHRA, DARBHANGA",61
61021,"SRI SAHDEO YADAV H S BHACHHI UJJAINA, DARBHANGA",61
61022,"HIGH SCHOOL KUMAR RANJIT, DARBHANGA",61
61023,"NATHUSINGH HIGH SCHOOL BHARWARI, DARBHANGA",61
61024,"JANTA HIGH SCHOOL JIWACHHGHAT, DARBHANGA",61
61025,ADARSH HIGH SCHOOL ATIHAR DARBHANGA,61
61026,"MITHILA HIGH SCHOOL BALAUR, DARBHANGA",61
61027,"HIGH SCHOOL MAUNBEHAT, DARBHANGA",61
61028,U N S K H/S POKHARBHINDA DARBHANGA,61
61029,"GOVT HIGH SCHOOL KOLHANTA PATORI, DARBHANGA",61
61030,"SUNDERPUR HIGH SCHOOL BELA, DARBHANGA",61
61031,"C K N HIGH SCHOOL SINGHWARA, DARBHANGA",61
61032,S R P HIGH SCHOOL JOGIARA DARBHANGA,61
61033,"MITHILA HIGH SCHOOL ASTHUA, DARBHANGA",61
61034,"BASUDEO MISHRA HIGH SCHOOL SIMRI, DARBHANGA",61
61035,"G L J L S HIGH SCHOOL KHIRMA PATHRA, DARBHANGA",61
61036,"T B S HIGH SCHOOL BRAHAMPUR, DARBHANGA",61
61037,"J M HIGH SCHOOL KAMTAUL, DARBHANGA",61
61038,"R S G HIGH SCHOOL KEOTI BANWARI, DARBHANGA",61
61039,"PATEL HIGH SCHOOL NARAYANPUR, DARBHANGA",61
61040,"HIGH SCHOOL KAMALPUR KATWASA, DARBHANGA",61
61041,R C M H S RAIYAM FACTORY DARBHANGA,61
61042,"R C HIGH SCHOOL KHARARI, DARBHANGA",61
61043,"RASMANI HIGH SCHOOL NIMAITHI, DARBHANGA",61
61044,"D N HIGH SCHOOL PANCHOBH, DARBHANGA",61
61045,"L M HIGH SCHOOL ANANDPUR, DARBHANGA",61
61046,"PROJECT GIRLS HIGH SCHOOL RAMPURA, DARBHANGA",61
61047,"DR N JHA PROJECT GIRLS H S BAGHANT, DARBHANGA",61
61048,"RAMJULUM HIGH SCHOOL KEOTI BANWARI, DARBHANGA",61
61049,"PROJECT GIRLS HIGH SCHOOL ANANDPUR, DARBHANGA",61
61050,"PROJECT GIRLS HIGH SCHOOL NEHRA, DARBHANGA",61
61051,"PROJECT GIRLS HIGH SCHOOL DULARPUR, DARBHANGA",61
61052,"PROJECT GIRLS HIGH SCHOOL DARHAR, DARBHANGA",61
61053,"J K THAKUR G B H S LAHERIASARAI, DARBHANGA",61
61054,"M C HIGH SCHOOL KADIRABAD, DARBHANGA",61
61055,GOVT OBC GIRLS RESI H S DARBHANGA,61
61056,"JAYANAND HIGH SCHOOL BAHERA, DARBHANGA",61
61057,"J N J V HIGH SCHOOL NAWADA, DARBHANGA",61
61058,"PROJECT GIRLS HIGH SCHOOL BENIPUR, DARBHANGA",61
61059,"S B HIGH SCHOOL SAJHUAR, DARBHANGA",61
61060,"HIGH SCHOOL MAHINAM POHADDI, DARBHANGA",61
61061,"SINALAL HIGH SCHOOL NADIYAMI, DARBHANGA",61
61062,"A C HIGH SCHOOL KURSON, DARBHANGA",61
61063,"RAJKIYA KRIT HIGH SCHOOL TARWARA, DARBHANGA",61
61064,"A P HIGH SCHOOL SUGHRAIN, DARBHANGA",61
61065,RAJKIYAKRIT H S ASI DARBHANGA,61
61066,"R K HIGH SCHOOL GORAMANSINGH, DARBHANGA",61
61067,"R K KAMLA HIGH SCHOOL POKHRAM, DARBHANGA",61
61068,"G K P V RASIYARI, DARBHANGA",61
61069,"R K K HIGH SCHOOL LAXMIPUR, DARBHANGA",61
61070,"B D Y HIGH SCHOOL POHADDIBELA, DARBHANGA",61
61071,"S K HIGH SCHOOL KUSHESHWARASTHAN, DARBHANGA",61
61072,"G P HIGH SCHOOL BHADAHAR, DARBHANGA",61
61073,"JWALA MUKHI HIGH SCHOOL KASHRAUR, DARBHANGA",61
61074,"ONKAR HIGH SCHOOL SUPAUL BAZAR, DARBHANGA",61
61075,"SATI HIGH SCHOOL PARARI, DARBHANGA",61
61076,"JANTA HIGH SCHOOL SHIVNAGARGHAT, DARBHANGA",61
61077,"N K HIGH SCHOOL SATIGHATHIRANI, DARBHANGA",61
61078,"HIGH SCHOOL BANDA, DARBHANGA",61
61079,"PROJECT GIRLS HIGH SCHOOL KORTHU, DARBHANGA",61
61080,"PROJECT GIRLS HIGH SCHOOL HIRANI, DARBHANGA",61
61081,"PROJECT GIRLS HIGH SCHOOL BAIRAMPUR, DARBHANGA",61
61082,PROJECT GIRLS HIGH SCHOOL THATHOPUR DARBHANGA,61
61083,"GOVT. AMBEDKAR RESI. GIRLS H/S, DARBHANGA",61
61301,"UTKRAMIT MADHYAMIK SCHOOL TUMAUL, DARBHANGA",61
61302,"UTKRAMIT MADHYAMIK SCHOOL TARDIH (GHOT), DARBHANGA",61
61303,"UTKRAMIT M S THALWARA HANUMAN NAGAR, DARBHANGA",61
61304,"UTKRAMIT M S KAMRAULI BAHADURPUR, DARBHANGA",61
61305,"UTKRAMIT M S RADHIYAM BATHO BENIPUR, DARBHANGA",61
61306,"UTKRAMIT M S RAGHOPUR DAYODHI MANIGACHI, DARBHANGA",61
61307,"UTKRAMIT M S BALAHA DARBHANGA GRAMIN, DARBHANGA",61
61308,"UTKRAMIT M S BIJULIYA DHAVIDIH SOUTH BAHERI, DARBHANGA",61
61309,"UTKRAMIT M S MADHUPUR TEKTAR SINGHWADRA, DARBHANGA",61
61310,"UTKRAMIT M S KOYALA ASTHAN KEWATI, DARBHANGA",61
61311,"UTKRAMIT M S PATANIA VIRAUL, DARBHANGA",61
61312,"UTKRAMIT M S MAHADEV MATH KUSHESHWAR ASTHAN, DARBHANGA",61
61313,"UTKRAMIT M S MADHUBAN DINMO KUSHESHWAR, DARBHANGA",61
61314,"MAHANT BANSHIDAS JAGDISH DAS UTKRAMIT M S, DARBHANGA",61
61315,"UTKRAMIT M S DAING BHADURPUR, DARBHANGA",61
61316,"UTKRAMIT M S KOILA MAJHIGAMA KEWATI, DARBHANGA",61
61317,"UTKRAMIT M S KOILAJAN KAMAR KALLA BIRAUL, DARBHANGA",61
61318,"UTKRAMIT M S PADHARI PADHARI BAHERI, DARBHANGA",61
61319,"UTKRAMIT M S SANHAPUR SANEHPUR BUJURG, DARBHANGA",61
61320,"UTKRAMIT M S TARALAHI GODHIYARI HANUMAN, DARBHANGA",61
61321,"UPGRADED M S BALHA POKHRAI SOUTH BIRAUL, DARBHANGA",61
61323,"UPGRADED M S DAHAURA RAGHOPUR NORTH, DARBHANGA",61
61324,"UPGRADED M S GARAUL CHAKKA GARAUL ALINAGAR, DARBHANGA",61
61325,"U M S JAYANTIPUR HARSINGHPUR ALINAGAR, DARBHANGA",61
61326,"UPGRADED M S KATKA SINGHWARA, DARBHANGA",61
61327,"UPGRADED M S RAMOULI BENIPUR, DARBHANGA",61
61328,"UPGRADED M S RAMPUR UDAY ADHLOAM ALINAGAR, DARBHANGA",61
61329,"U M S SIHARIYA,VISHAHRIYA MOHAN,K STHAN WEST, DARBHANGA",61
61330,"NAV UTTKRAMIT M S KAMALPUR (E) BIRAUL, DARBHANGA",61
61331,"NAV UTTKRAMIT M S RAHIPUR (KUSHESHWAR STHAN), DARBHANGA",61
61332,UTTKRAMIT M S DHANOULI BAHERI DARBHANGA,61
61333,"UTTKRAMIT M S TILKESHWAR KUSHESHWARASTHAN, DARBHANGA",61
61334,"UTTKRAMIT M S BARNIYAN KUSHESHWARSTHAN EAST, DARBHANGA",61
61335,UTTKRAMIT M S RAJAKHARWAR TARDIH DARBHANGA,61
61336,"NAV UTTKRAMIT MADHYAMIK VIDYALAYA LOAM HINDI, DARBHANGA",61
61337,"UTTKRAMIT MADHYAMIK SCHOOL KANAKPUR, DARBHANGA",61
61338,"UTTKRAMIT MADHYAMIK SCHOOL GHOSRAMA, DARBHANGA",61
61339,"UTTKRAMIT MADHYAMIK SCHOOL BSATPUR, DARBHANGA",61
61340,"UTTKRAMIT MADHYAMIK SCHOOL DAGARSAM, DARBHANGA",61
61342,"UTTKRAMIT MADHYAMIK SCHOOL KAHUAA, DARBHANGA",61
61343,"UTTKRAMIT MADHYAMIK SCHOOL GANAUN, DARBHANGA",61
61344,"UTTKRAMIT MADHYAMIK SCHOOL BASANT, DARBHANGA",61
61345,"UTTKRAMIT MADHYAMIK SCHOOL KAJI BAHERA, DARBHANGA",61
61346,"UTTKRAMIT MADHYAMIK SCHOOL KATHRA, DARBHANGA",61
61348,"UTTKRAMIT MADHYAMIK SCHOOL BASUARA, DARBHANGA",61
61349,"UTTKRAMIT MADHYAMIK SCHOOL GODHIYARI, DARBHANGA",61
61350,"UTTKRAMIT MADHYAMIK SCHOOL KOTHRAM, DARBHANGA",61
61351,"UTTKRAMIT M S THAKURNIYA, DARBHANGA",61
61352,"UTTKRAMIT M S KANSI, DARBHANGA SADAR, DARBHANGA",61
61353,"UTTKRAMIT M S CHACK CHINTAMANIPUR, MANIGACHI, DARBHANGA",61
61354,"URDU UTKRAMIT M S ALI NAGAR, ALI NAGAR, DARBHANGA",61
61355,"UTTKRAMIT MADHYAMIK SCHOOL JAHAGIR TOLA,, DARBHANGA",61
61356,"UTTKRAMIT MADHYAMIK SCHOOL AHIYARI GOAT,, DARBHANGA",61
61357,"UTTKRAMIT MADHYAMIK SCHOOL RAJO, SINGHWARA, DARBHANGA",61
61358,"UTTKRAMIT MADHYAMIK SCHOOL BAHUARA,, DARBHANGA",61
61359,"UTTKRAMIT M S GAURINATH BRAHMPUR, SINGHWARA, DARBHANGA",61
61360,"UTTKRAMIT MADHYAMIK SCHOOL BARHI, KEWATI, DARBHANGA",61
61361,"UTTKRAMIT MADHYAMIK SCHOOL LALGANJ,, DARBHANGA",61
61362,"UTTKRAMIT MADHYAMIK SCHOOL KIRATPUR, KIRATPUR, DARBHANGA",61
61363,"UTTKRAMIT M S BAOURAM, GAURABAOURAM, DARBHANGA",61
61364,"UTTKRAMIT MADHYAMIK SCHOOL TATUAAR,, DARBHANGA",61
61365,"UTTKRAMIT M S BIRAUL AKBARPUR, BIRAUL, DARBHANGA",61
61366,"UTTKRAMIT M S SONPUR PAGHARI, BIRAUL, DARBHANGA",61
61367,"UTTKRAMIT MADHYAMIK SCHOOL JAIDEVPATTI, GHANSHYAMPUR, DARBHANGA",61
61368,"UTTKRAMIT MADHYAMIK SCHOOL MURAITHA, JALE, DARBHANGA",61
61369,"UTTKRAMIT MADHYAMIK SCHOOL USARI, KUSTHAN, DARBHANGA",61
61370,"UTTKRAMIT MADHYAMIK SCHOOL HARAOULI, KUSTHAN, DARBHANGA",61
61371,"UTTKRAMIT MADHYAMIK SCHOOL SHIVNAGAR, BIRAUL, DARBHANGA",61
61372,"UTTKRAMIT MADHYAMIK SCHOOL AOURAHI,, DARBHANGA",61
61373,"UTTKRAMIT MADHYAMIK SCHOOL HARINAGAR, KUSTHAN, DARBHANGA",61
61374,"UTTKRAMIT MADHYAMIK SCHOOL GHORDAOUR, KUSTHAN, DARBHANGA",61
61375,"UTTKRAMIT M S RAMPUR, HANUMAN NAGAR, DARBHANGA",61
61376,"UTTKRAMIT M S AMBABIJULIA, BIRAUL, DARBHANGA",61
61377,"UTTKRAMIT MADHYAMIK SCHOOL LADAHO, BIRAUL, DARBHANGA",61
61378,"UTTKRAMIT MADHYAMIK SCHOOL SAHO, BIRAUL, DARBHANGA",61
61379,"UTTKRAMIT M S GHANSHYAMPUR, GHANSHYAMPUR, DARBHANGA",61
61380,"UTTKRAMIT MADHYAMIK SCHOOL BARGAOAN, KUSTHAN, DARBHANGA",61
61381,"UTKRAMIT MADHYAMIK SCHOOL, BHALPATTI, DARBHANGA",61
61382,"UPGRADED HIGH SCHOOL MAHMADPUR PANTA,DARBHANGA",61
